provider,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu,jobName,transcript
Amazon,Have you the key?,2,0,twenties,male,indian,en,,4,TRUE,FALSE,common_voice_en_17704589.mp3,Have You the Key?
Amazon,Do you like fruit?,2,1,thirties,male,indian,en,,4,TRUE,FALSE,common_voice_en_17251288.mp3,Do You Like Fruit?
Amazon,"Ignoring these orders, the Marines continued to resist.",3,0,twenties,male,indian,en,,8,TRUE,FALSE,common_voice_en_19760554.mp3,"ignoring these orders, the Marines continue to resist."
Amazon,"Ordering is approximate, as there is considerable overlap.",3,0,thirties,male,indian,en,,8,TRUE,FALSE,common_voice_en_22781009.mp3,Uh ordering is approximate as there is considerable our lab.
Amazon,"When there's a loss of cabin pressure, oxygen masks will automatically drop down.",2,0,thirties,male,indian,en,,13,TRUE,FALSE,common_voice_en_17250950.mp3,when there is a loss of cabin pressure of season masks will automatically drop them.
Amazon,Ignorance is bliss.,2,0,twenties,male,indian,en,,3,TRUE,FALSE,common_voice_en_18242582.mp3,ignorance is placed.
Amazon,Development of tametraline was soon stopped because of undesired stimulant effects observed in animals.,2,0,twenties,male,indian,en,,14,TRUE,FALSE,common_voice_en_21846409.mp3,Development of tama trillin was soon stopped because if undesired stimulant effects observed in animals.
Amazon,"More double-length legs were shown from seasons seven to ten, fourteen.",2,0,twenties,female,indian,en,,11,TRUE,FALSE,common_voice_en_22331768.mp3,More double length legs were shown from season 7 to 1014.
Amazon,The Chargers placed him on injured reserve after he had season-ending surgery.,2,0,twenties,male,indian,en,,12,TRUE,FALSE,common_voice_en_22321420.mp3,the charges pledged him on injured Fisher of he have seen some Indian surgeon.
Amazon,South Lincolnshire Enterprise Agency was based there.,2,0,twenties,male,indian,en,,7,TRUE,FALSE,common_voice_en_23606150.mp3,Out in the Sunshine Enterprise Agency was There.
Amazon,The boy felt ill and terribly alone.,3,0,twenties,male,indian,en,,7,TRUE,FALSE,common_voice_en_119023.mp3,the boy felt ill and terribly alone.
Amazon,He has a degree in law from the National Autonomous University of Mexico.,2,1,twenties,male,indian,en,,13,TRUE,FALSE,common_voice_en_19783246.mp3,He has a degree in law from the National Autonomous University of Mexico.
Amazon,Sid's girl-chasing persona was fully reinstated for subsequent films.,2,1,twenties,female,indian,en,,9,TRUE,FALSE,common_voice_en_22448885.mp3,Six girl chasing persona was fully reinstated for subsequent flames.
Amazon,"After many years of failed promises, investors began to feel disillusionment.",2,0,twenties,male,indian,en,,11,TRUE,FALSE,common_voice_en_18666216.mp3,"After many years of failed promises, investors began to feel disillusionment."
Amazon,Elena will be late.,2,0,twenties,male,indian,en,,4,TRUE,FALSE,common_voice_en_18075506.mp3,Elena will be late.
Amazon,At the time the Grand Mosque was being renovated by the Saudi Binladin Group.,2,0,thirties,male,indian,en,,14,TRUE,FALSE,common_voice_en_18675626.mp3,"at the time, the Grand Mosque was being renovated by the Saudi Binladin group."
Amazon,In many cases it can be seen via gonioscopy.,2,0,thirties,male,indian,en,,9,TRUE,FALSE,common_voice_en_22047623.mp3,In many cases it can be seen by a go near Skopje.
Amazon,Within each ascocarp are several asci.,2,0,twenties,male,indian,en,,6,TRUE,FALSE,common_voice_en_23524805.mp3,Within each ask about on several sky.
Amazon,Many financial institutions have regional offices located in downtown Greenville.,2,0,teens,male,indian,en,,10,TRUE,FALSE,common_voice_en_21767765.mp3,Many financial institutions have regional offices located in downtown Greenville.
Amazon,And a new contract goes with it.,3,0,thirties,male,indian,en,,7,TRUE,FALSE,common_voice_en_134510.mp3,And a new contract goes with it.
Amazon,The red flowers are attractive to hummingbirds and butterflies.,2,0,twenties,male,indian,en,,9,TRUE,FALSE,common_voice_en_19311641.mp3,The rare flags are attractive to hummingbirds and butterflies.
Amazon,"At the party, McPherson arrests Laura for the murder of Diane Redfern.",2,0,twenties,male,indian,en,,12,TRUE,FALSE,common_voice_en_23308838.mp3,And the party Mac person arrest Laura for the murder of Diane Redfern.
Amazon,These measurements are used to define gravity anomalies.,2,1,twenties,male,indian,en,,8,TRUE,FALSE,common_voice_en_22290484.mp3,these measurement I used to defining gravity and
Amazon,Its members get no payment for expenses incurred and time spent at emergencies.,2,0,twenties,male,indian,en,,13,TRUE,FALSE,common_voice_en_22793238.mp3,Its members get no payment for expenses incurred and time spent at emergencies.
Amazon,But still it was a huge step forward for education in Russia.,2,0,twenties,female,indian,en,,12,TRUE,FALSE,common_voice_en_22448776.mp3,But still it was a huge step forward for education in Russia.
Amazon,The Swiss nicknamed him The Rock.,2,0,twenties,male,indian,en,,6,TRUE,FALSE,common_voice_en_19312665.mp3,the Swiss nicknamed him Take Over.
Amazon,"Via the Saint Francis River, it is part of the Mississippi River watershed.",2,0,twenties,male,indian,en,,13,TRUE,FALSE,common_voice_en_20603296.mp3,Where the saint Francis River it is part of the Mississippi River watershed.
Amazon,Syntopy is a special case of sympatry.,2,0,twenties,male,indian,en,,7,TRUE,FALSE,common_voice_en_23663324.mp3,Syncope is a special case of sim patrick.
Amazon,"Please, be humble.",2,0,twenties,male,indian,en,,3,TRUE,FALSE,common_voice_en_17776526.mp3,Please be humbled!
Amazon,You can also buy single issues directly from Mslexia and on their website.,2,0,fifties,male,indian,en,,13,TRUE,FALSE,common_voice_en_19758351.mp3,You can also buy single issues directly from him lecture and on their website.
Amazon,The oldest settlements in Fairfax County were along the Potomac River.,2,0,twenties,male,indian,en,,11,TRUE,FALSE,common_voice_en_22127487.mp3,"the oldest settlements, Interfax can do er along the Potomac River."
Amazon,Tennant was also in charge of the Marlboro account and invented the Marlboro Man.,2,0,twenties,male,indian,en,,14,TRUE,FALSE,common_voice_en_22312750.mp3,and course also in charge of that account.
Amazon,"However, by turbo engines were becoming faster, more reliable and easier to drive.",10,2,twenties,male,indian,en,,13,TRUE,FALSE,common_voice_en_20283909.mp3,"however, by turbo engines were becoming faster, more reliable and the issue to drive."
Amazon,Disabled accessible rooms are available.,2,0,twenties,male,indian,en,,5,TRUE,FALSE,common_voice_en_19137014.mp3,Disabled accessible rooms are available.
Amazon,"A price was put on his head, but he managed to escape to England.",2,0,twenties,male,indian,en,,14,TRUE,FALSE,common_voice_en_22319567.mp3,"a price was put on his head, but he managed to escape to Anglo."
Amazon,Samantha Cameron's family own the large Yorkshire estate called Sutton Park.,2,1,twenties,male,indian,en,,11,TRUE,FALSE,common_voice_en_19700136.mp3,Samantha Cameron's family on the large Yorkshire State College certain park.
Amazon,It is known for its large shipyard.,2,0,twenties,female,indian,en,,7,TRUE,FALSE,common_voice_en_18733169.mp3,It is known for its large shipyard.
Amazon,He was respected and admired as a model teacher-scholar.,2,1,twenties,female,indian,en,,9,TRUE,FALSE,common_voice_en_18723876.mp3,he was respected and admired as model teacher scholar.
Amazon,"The non-residential buildings are a kindergarten, Community Hall and Fire Station.",2,0,thirties,male,indian,en,,11,TRUE,FALSE,common_voice_en_21426041.mp3,the non residential buildings are a kindergarten community hall and fire station.
Amazon,He also had a long tenure as the frontman of hard rock band Talisman.,2,0,twenties,female,indian,en,,14,TRUE,FALSE,common_voice_en_22406118.mp3,He also had a long tenure as the frontman of hard rock band Talisman.
Amazon,The team was mostly derided or ignored by the New York City media.,2,0,twenties,male,indian,en,,13,TRUE,FALSE,common_voice_en_22773396.mp3,The team was mostly derided or ignored by the new york city media.
Amazon,He won many awards during his career.,2,0,twenties,male,indian,en,,7,TRUE,FALSE,common_voice_en_22319736.mp3,He won many of us during his career Yeah.
Amazon,It was once the subject of rivalry between Victorian gardeners in England.,2,1,twenties,male,indian,en,,12,TRUE,FALSE,common_voice_en_22277943.mp3,Was the subject of regularly between victoria goodness in England Yeah.
Amazon,Activists claim the pipeline through the Baltic Sea is leaking.,2,1,twenties,male,indian,en,,10,TRUE,FALSE,common_voice_en_176390.mp3,Activists claim the pipeline through the Baltic sea is leaking.
Amazon,The first European settler in Potton township was Nicholas Austin.,2,0,thirties,male,indian,en,,10,TRUE,FALSE,common_voice_en_22095311.mp3,the first your ocean sectarian for Can township was Nicholas hosted.
Amazon,The plan was cancelled due to a popular resistance headed by Count Louis Sparre.,2,0,thirties,male,indian,en,,14,TRUE,FALSE,common_voice_en_22961313.mp3,The plan was canceled due to a popular resistance headed by count luis par.
Amazon,He comes from an aristocratic family from the region of Piedmont in Italy.,2,0,twenties,female,indian,en,,13,TRUE,FALSE,common_voice_en_22533180.mp3,He comes from an aristocratic family from the region of Piedmont in Italy.
Amazon,"""The Methodist Publishing House"".",2,1,twenties,female,indian,en,,4,TRUE,FALSE,common_voice_en_21934583.mp3,The Methodist Publishing House.
Amazon,But I believe she’ll turn out all right yet.,2,0,twenties,female,indian,en,,9,TRUE,FALSE,common_voice_en_21678465.mp3,but I believe she will turn out all right yet.
Amazon,The division covers the vast northern outback of South Australia.,2,0,twenties,male,indian,en,,10,TRUE,FALSE,common_voice_en_23596240.mp3,The division so with one northern of of South Australia.
Amazon,"However I am dressed, I shall still be Sancho Panza.",2,0,fifties,male,indian,en,,10,TRUE,FALSE,common_voice_en_17416348.mp3,"However, I'm dressed, I shall still be Sancho panza."
Amazon,The owner of the dwelling was not amused.,3,0,thirties,female,indian,en,,8,TRUE,FALSE,common_voice_en_215392.mp3,The owner of the dwelling was not amused.
Amazon,You could go for a brisk walk up Constitution Hill or something.,2,0,twenties,female,malaysia,en,,12,TRUE,FALSE,common_voice_en_18485218.mp3,"you could go for a brisk war, Constitution Hill or something."
Amazon,The Chickasaw National Recreation Area preserves partially forested hills of south-central Oklahoma near Sulphur.,2,0,twenties,female,malaysia,en,,14,TRUE,FALSE,common_voice_en_19642057.mp3,The Chicago National Recreation Area preserves especially forested hills of south central Oklahoma Nya Sulfa.
Amazon,The unincorporated community of Cherry is located within Cherry Township.,2,0,teens,male,malaysia,en,,10,TRUE,FALSE,common_voice_en_18701654.mp3,The unincorporated community of Cherry is located within Cherry Township.
Amazon,May I sit down?,2,1,twenties,male,malaysia,en,,4,TRUE,FALSE,common_voice_en_1137939.mp3,May I sit Down?
Amazon,"The dorsum is brown, with a yellow streak on each side of the neck.",2,0,twenties,male,malaysia,en,,14,TRUE,FALSE,common_voice_en_20288302.mp3,The dozo Miss Brown with a yellow streak on each side of the neck.
Amazon,The name Monona is of American Indian origin.,2,0,twenties,female,malaysia,en,,8,TRUE,FALSE,common_voice_en_18684032.mp3,The name mona is of american indian origin.
Amazon,Fabian does not like pepper.,2,0,fourties,male,malaysia,en,,5,TRUE,FALSE,common_voice_en_17896795.mp3,Fabian does not like Pepe.
Amazon,What was she to do?,2,0,twenties,female,malaysia,en,,5,TRUE,FALSE,common_voice_en_17361490.mp3,What was she to do? Mhm.
Amazon,Can you tell me where it hurts?,2,0,twenties,male,malaysia,en,,7,TRUE,FALSE,common_voice_en_17285946.mp3,Can you tell me where it hurts?
Amazon,Lettermore island is in two halves.,2,0,twenties,male,malaysia,en,,6,TRUE,FALSE,common_voice_en_19046651.mp3,Little More Island is in to house.
Amazon,Thirty-two Turkish tourists took a trip to a turkey farm.,2,0,twenties,female,malaysia,en,,10,TRUE,FALSE,common_voice_en_18447265.mp3,32 Turkish where it took a trip to a Turkey fund.
Amazon,He briefly considered relocating to Montevideo or Buenos Aires.,2,1,thirties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_20531406.mp3,He briefly considered relocating to Montevideo are china's iris.
Amazon,Their music combined funk rhythms and dissonant guitar riffs.,3,0,twenties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_19680033.mp3,"Yeah, music, combined funk rhythms and dissonant guitar riffs."
Amazon,She is one of the most awarded artist in history.,2,0,thirties,female,malaysia,en,,10,TRUE,FALSE,common_voice_en_20309132.mp3,She is one of the most awarded artists in history mhm.
Amazon,"My hobby is genealogy, or family history.",2,0,twenties,female,malaysia,en,,7,TRUE,FALSE,common_voice_en_18485233.mp3,My hobby is genealogy or family history.
Amazon,"I think it came in a long, red box.",2,0,twenties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_17291462.mp3,I think it came in a long red box.
Amazon,As if I would talk on such a subject!,2,0,twenties,female,malaysia,en,,9,TRUE,FALSE,common_voice_en_18447373.mp3,as if I would talk on such a subject. What?
Amazon,Once again the songwriter in her felt the need to produce and sing.,2,0,thirties,female,malaysia,en,,13,TRUE,FALSE,common_voice_en_20309243.mp3,"Once again, the songwriter in her felt the need to produce anything."
Amazon,He tried to persuade her with a rather artificial argument,2,0,twenties,female,malaysia,en,,10,TRUE,FALSE,common_voice_en_18447273.mp3,He tried to persuade her with a rather artificial argument.
Amazon,"Hey look, a flying pig!",2,0,twenties,male,malaysia,en,,5,TRUE,FALSE,common_voice_en_17252814.mp3,"Hey, look! A flying pig!"
Amazon,Jack was drafted to do his duty in Korea for ten months.,2,0,twenties,female,malaysia,en,,12,TRUE,FALSE,common_voice_en_18684031.mp3,Jack was drafted to do his duty and career for 10 months.
Amazon,No wonder this vanilla yogurt tastes disgusting: Its eat-by date was last year.,2,0,twenties,female,malaysia,en,,13,TRUE,FALSE,common_voice_en_17361492.mp3,"No one did is fun, you know your that's disgusting is it by the bus last year?"
Amazon,Delete this file.,2,0,fifties,male,malaysia,en,,3,TRUE,FALSE,common_voice_en_17885588.mp3,Did it This File?
Amazon,Girard is served by the Jayton-Girard Independent School District.,2,0,fifties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_23149627.mp3,Gerard is served by the Jetton g Rod Independence called District.
Amazon,I'm going with Clara to buy some pillows and bolsters.,2,0,fourties,male,malaysia,en,,10,TRUE,FALSE,common_voice_en_17896793.mp3,I'm going to Clara to buy some pillows and bolsters.
Amazon,The band released two demos under this name.,2,0,twenties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_19792425.mp3,The band released two demos under this name.
Amazon,"For example, in his first album, Freak Out!",2,1,twenties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_19680032.mp3,"For example, in his first album Freak Out."
Amazon,I passed away and left them to it.,2,0,twenties,female,malaysia,en,,8,TRUE,FALSE,common_voice_en_18485263.mp3,He passed away and lived into it.
Amazon,"Nice, genial, jolly.",2,0,twenties,male,malaysia,en,,3,TRUE,FALSE,common_voice_en_17252813.mp3,"Nice, genial, jolly."
Amazon,The mines had been ran by the city council.,2,0,fourties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_17896085.mp3,The mines have been ran by the City Council.
Amazon,The boy shook his head.,2,0,thirties,female,malaysia,en,,5,TRUE,FALSE,common_voice_en_1466772.mp3,The boy shot his head.
Amazon,The cannibal was looking for another victim to appease his appetite.,2,1,fifties,male,malaysia,en,,11,TRUE,FALSE,common_voice_en_17885610.mp3,The Carnival was looking for another victim to pace his appetite.
Amazon,"When the carpet and the curtains caught fire, it was getting warm.",2,0,twenties,female,malaysia,en,,12,TRUE,FALSE,common_voice_en_184404.mp3,"When the carpet and the curtains caught fire, it was getting warm."
Amazon,"One man's loss, is another man's gain.",2,0,twenties,male,malaysia,en,,7,TRUE,FALSE,common_voice_en_17252868.mp3,One man's loss is another man's game.
Amazon,Spring Prairie was originally called Franklin.,2,0,twenties,male,malaysia,en,,6,TRUE,FALSE,common_voice_en_19802543.mp3,Spring Prayer was originally carl franklin.
Amazon,Longtime white residents also tried to force the poor black residents out of town.,2,0,twenties,male,malaysia,en,,14,TRUE,FALSE,common_voice_en_19120808.mp3,Longtime white residents also try to force the poor residents off of town.
Amazon,The rings are plucked in a downward motion to produce tinkling sounds.,2,0,fourties,male,malaysia,en,,12,TRUE,FALSE,common_voice_en_21883549.mp3,The rings are plucked in a downward motion to produce tinkling sounds.
Amazon,Many different classes of statistical tests have been considered in the literature.,2,0,fourties,male,malaysia,en,,12,TRUE,FALSE,common_voice_en_17896118.mp3,many different classes of statistical tests have been considered in the literature.
Amazon,Florida had provided refuge for both planters and slaves during the American Revolution.,2,1,twenties,male,malaysia,en,,13,TRUE,FALSE,common_voice_en_22975073.mp3,florida had provided refuge for both planters and slaves during the american Revolution.
Amazon,"Before becoming a playwright, Acito was a novelist and journalist.",2,1,fifties,male,malaysia,en,,10,TRUE,FALSE,common_voice_en_23149708.mp3,"Before becoming a playwright, a Cheeto was a novelist and journalist."
Amazon,He was not able to find the words for his feelings.,2,0,twenties,male,malaysia,en,,11,TRUE,FALSE,common_voice_en_18224206.mp3,he was not about to find out what's for experience.
Amazon,We need grain to keep our mules healthy.,2,1,twenties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_1639339.mp3,We need grain to keep our meals healthy.
Amazon,I wish to see her.,2,0,twenties,male,malaysia,en,,5,TRUE,FALSE,common_voice_en_1639347.mp3,I wish to see her.
Amazon,The name given in Spain and Portugal.,2,0,fourties,male,malaysia,en,,7,TRUE,FALSE,common_voice_en_17896120.mp3,the name given in Spain and Portugal.
Amazon,Russell's initial tests measured un-notched samples.,2,0,fourties,male,malaysia,en,,6,TRUE,FALSE,common_voice_en_19439173.mp3,Russell's initial tests measured a notched samples.
Amazon,"I want my garden to be filled with roses, petunias and passion flowers.",2,1,twenties,female,malaysia,en,,13,TRUE,FALSE,common_voice_en_17361474.mp3,I want my garden to be filled roses 10 years and patient flowers.
Amazon,Mosconi had two older sisters and two younger brothers.,2,0,fourties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_18979675.mp3,Mass Connie had two older sisters and two younger brothers.
Amazon,The company is mostly known through its Sherwin-Williams Paints line.,2,0,fourties,female,malaysia,en,,10,TRUE,FALSE,common_voice_en_22273794.mp3,The company is mostly known through its Sherwin Williams paints line.
Amazon,I'll catch a bus.,2,0,fifties,male,malaysia,en,,4,TRUE,FALSE,common_voice_en_17885592.mp3,I'll catch a bus.
Amazon,This is the first use of a talk box by Pink Floyd.,2,1,twenties,male,malaysia,en,,12,TRUE,FALSE,common_voice_en_19680031.mp3,This is the first use of the top box by being Floyd.
Amazon,Many challenges involve falling into water or mud on failure.,2,0,fifties,male,malaysia,en,,10,TRUE,FALSE,common_voice_en_22967246.mp3,Many challenge involved falling into water or mud on failure.
Amazon,"A male will use ""soft squeak calls and tail-lashing"" to signal the female.",2,0,twenties,male,malaysia,en,,13,TRUE,FALSE,common_voice_en_19792444.mp3,"A male will use soft, sweet calls and tail lashing to signal the female."
Amazon,"The increasingly urbanized ""Kathmandu"" and ""Pokhara"" valleys fall within the Hill region.",2,0,fourties,female,malaysia,en,,12,TRUE,FALSE,common_voice_en_22273860.mp3,The increasingly urbanized Kathmandu and Pokhara valleys for within the hill region.
Amazon,The cistern was malfunctioning.,2,0,twenties,female,malaysia,en,,4,TRUE,FALSE,common_voice_en_1280839.mp3,The system was malfunctioning.
Amazon,"After World War One, the yeshivah moved from Slutsk to Kletsk in Belarus.",2,1,twenties,male,malaysia,en,,13,TRUE,FALSE,common_voice_en_19680110.mp3,"After World War one, the yeshiva moved from Slupsk to kiss in Belarus."
Amazon,Because the crystal was dirty.,3,0,teens,male,malaysia,en,,5,TRUE,FALSE,common_voice_en_138713.mp3,Because the crystal was dirty.
Amazon,Being with him alone made her feel uncomfortable.,2,0,twenties,female,malaysia,en,,8,TRUE,FALSE,common_voice_en_184406.mp3,Being with him alone made her feel uncomfortable.
Amazon,Day's version was also issued as a single.,2,0,thirties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_20531448.mp3,This version was issued as a single.
Amazon,"It shouldn't be displayed on any book pages, or should it?",2,0,twenties,female,malaysia,en,,11,TRUE,FALSE,common_voice_en_17361469.mp3,It shouldn't be displayed on any pages or should it?
Amazon,The store walls were lined with colored frocks.,2,0,fourties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_17897880.mp3,The star walls were lined with colored frocks.
Amazon,Pietradefusi hosts is a Cinema Festival in September.,2,1,thirties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_20531417.mp3,P attractive fuc host is a cinema festival in september.
Amazon,I think I might have gotten a bit bored on that project.,2,0,twenties,female,malaysia,en,,12,TRUE,FALSE,common_voice_en_18447286.mp3,I think I might have gotten a bit born on that project.
Amazon,Medulin's economy is based on tourism.,2,0,twenties,female,malaysia,en,,6,TRUE,FALSE,common_voice_en_20397778.mp3,Yeah Netherlands economy is based on tourism.
Amazon,"Thus, kings can be removed immediately to the Foundation.",2,0,twenties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_19680112.mp3,"thus, kings can be removed immediately to the foundation."
Amazon,Shirt numbers became quickly associated with a certain position.,2,0,fourties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_19726691.mp3,shared numbers became quickly associated with a certain position. Yeah.
Amazon,Where did they come from?,2,1,thirties,female,malaysia,en,,5,TRUE,FALSE,common_voice_en_1466786.mp3,Where Did He Come from?
Amazon,He resigned from office when questions arose about his residency in Shreveport.,2,1,fourties,male,malaysia,en,,12,TRUE,FALSE,common_voice_en_18979671.mp3,He resigned from office when questions arose about his residency at Shreveport.
Amazon,Mighty oaks from tiny acorns grow.,2,0,fourties,male,malaysia,en,,6,TRUE,FALSE,common_voice_en_17928073.mp3,Mighty oaks from tiny acorns grew.
Amazon,I had no idea.,2,0,fourties,male,malaysia,en,,4,TRUE,FALSE,common_voice_en_17896076.mp3,I had no idea.
Amazon,"However, his interests are broader.",2,0,twenties,female,malaysia,en,,5,TRUE,FALSE,common_voice_en_18684071.mp3,"however, his interests are broader."
Amazon,These quick little joys of hers were sources of joy to him.,2,1,twenties,male,malaysia,en,,12,TRUE,FALSE,common_voice_en_18330156.mp3,"This quickly, the joys of hers was sources of joy Janine."
Amazon,However Charlotte was mainly very happy in her marriage.,2,0,twenties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_19802546.mp3,"However, charlotte was mainly very happy in her marriage Yeah."
Amazon,I was shocked.,2,1,twenties,female,malaysia,en,,3,TRUE,FALSE,common_voice_en_18447275.mp3,I was shocked.
Amazon,Link and Tetra rise to the surface as the King and Hyrule are submerged.,2,0,twenties,male,malaysia,en,,14,TRUE,FALSE,common_voice_en_19792442.mp3,Link and Tetra rise to the surface as king and he ruled has emerged.
Amazon,"Well, spit it out!",2,0,twenties,female,malaysia,en,,4,TRUE,FALSE,common_voice_en_18485188.mp3,Well there.
Amazon,The big red apple fell to the ground.,2,0,fifties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_17885614.mp3,The big Red Apple fell to the ground.
Amazon,You say the race is not always to the swift.,2,0,twenties,female,malaysia,en,,10,TRUE,FALSE,common_voice_en_18485216.mp3,You say the rest is not always to the swift.
Amazon,Asakusa Shrine is part of a larger grouping of sacred buildings in the area.,2,0,thirties,female,philippines,en,,14,TRUE,FALSE,common_voice_en_19684294.mp3,"As a close, a shrine is part of larger grouping of sacred buildings in the area."
Amazon,Many took to higher ground in current-day Downtown.,2,0,twenties,male,philippines,en,,8,TRUE,FALSE,common_voice_en_21216673.mp3,Many took to higher ground encouraged the downtown.
Amazon,He enabled us to finish second last season when nobody expected us to.,2,0,twenties,other,philippines,en,,13,TRUE,FALSE,common_voice_en_22007286.mp3,He enabled us to finish second last season when nobody expected us to.
Amazon,The Canal Branch administered Canada's canal system and undertook new construction as required.,2,0,teens,male,philippines,en,,13,TRUE,FALSE,common_voice_en_22322083.mp3,The Canada Branch administered Canada's canal system and undertook new construction as required.
Amazon,"Some cultivars, such as 'Bradford', are particularly susceptible to storm damage.",2,1,teens,male,philippines,en,,11,TRUE,FALSE,common_voice_en_18841316.mp3,"Some cultivars, such as Bradford, are particularly suspect able to storm damage."
Amazon,Wildlife found in the park includes a wide variety of mammals.,2,0,fifties,male,philippines,en,,11,TRUE,FALSE,common_voice_en_22165923.mp3,wildlife found in the park includes a wide variety of mammals. Oh!
Amazon,Between vowels short consonants were lenited.,2,0,twenties,other,philippines,en,,6,TRUE,FALSE,common_voice_en_21949199.mp3,"Between vowels, short continents were limited."
Amazon,"These effects are gradual, developing over several days.",2,0,twenties,male,philippines,en,,8,TRUE,FALSE,common_voice_en_19843831.mp3,These effects are gradual developing over several days.
Amazon,What else am I to do?,2,0,thirties,male,philippines,en,,6,TRUE,FALSE,common_voice_en_17776209.mp3,What else am I to do?
Amazon,The direction opposite of the nadir is the zenith.,2,0,teens,male,philippines,en,,9,TRUE,FALSE,common_voice_en_22264629.mp3,the direction opposite of the another is the Senate.
Amazon,Kidd particularly credits Chesley Bonestell and Norman Rockwell as his most formative influences.,2,0,twenties,male,philippines,en,,13,TRUE,FALSE,common_voice_en_21216716.mp3,"Kid particularly credits Chesley, but instead a norman Hartwell as his most formative influences."
Amazon,The tree trunks symbolise the importance of forestry and the sawmills in the municipality.,2,0,fourties,male,philippines,en,,14,TRUE,FALSE,common_voice_en_23427516.mp3,The tree trunks symbolize the importance of forestry and the sawmills in the municipality.
Amazon,"Another device used in tacheometry is the ""subtense bar"".",2,0,twenties,other,philippines,en,,9,TRUE,FALSE,common_voice_en_23657539.mp3,Another device used in tacky geometry is the substance far.
Amazon,This concludes Christ's message.,2,1,teens,male,philippines,en,,4,TRUE,FALSE,common_voice_en_18851751.mp3,This concludes chris messages.
Amazon,You were going to go out and conquer the world!,2,0,twenties,female,philippines,en,,10,TRUE,FALSE,common_voice_en_15649.mp3,You were going to go out and conquer the world.
Amazon,The only point at issue was the precise line of the borders.,2,0,twenties,male,philippines,en,,12,TRUE,FALSE,common_voice_en_19843805.mp3,The only point at issue was the precise line of the borders.
Amazon,"Its motto is ""Amore Sitis Uniti"", Latin for ""Be United in Love"".",2,0,twenties,male,philippines,en,,12,TRUE,FALSE,common_voice_en_19727706.mp3,Its motto is a moral cities unity latin for be united in love.
Amazon,Thomas was left paralyzed from the chest down.,2,0,twenties,female,philippines,en,,8,TRUE,FALSE,common_voice_en_18922223.mp3,thomas was left paralyzed from the chest down.
Amazon,It is directed by Rajesh Touchriver.,2,1,thirties,male,philippines,en,,6,TRUE,FALSE,common_voice_en_18674046.mp3,It is directed by Rajesh Touch River.
Amazon,Many air arms however continued to operate target tugs on their own behalf.,2,0,twenties,female,philippines,en,,13,TRUE,FALSE,common_voice_en_18922200.mp3,"Mhm Many air arms, however, continue to operate target thugs on their own behalf."
Amazon,Gestir are signed to Tutl Records in the Faroe Islands.,2,0,twenties,male,philippines,en,,10,TRUE,FALSE,common_voice_en_20114573.mp3,Yes Dear are assigned to total records in the Faroe Islands.
Amazon,I'm just sitting around watching a video at the moment.,2,0,fourties,male,philippines,en,,10,TRUE,FALSE,common_voice_en_17281027.mp3,I'm just sitting around watching a video at the moment.
Amazon,"De Mortimer's tenant was another Norman, Ralph Bluet.",2,1,teens,male,philippines,en,,8,TRUE,FALSE,common_voice_en_22264766.mp3,"The martin mars tenant was another narrow man, ralph Blewitt."
Amazon,Ribbonfish possess all the characteristics of fish living at very great depths.,2,1,teens,male,philippines,en,,12,TRUE,FALSE,common_voice_en_18841484.mp3,Ribbon fish possesses all the characteristics of fish living at very great depths.
Amazon,"In Europe, Poma and Leitner operate as separate ventures.",2,1,teens,male,philippines,en,,9,TRUE,FALSE,common_voice_en_18841425.mp3,"In europe, coma and Leitner operate as separate adventures."
Amazon,The Waits River flows through the village.,2,0,teens,male,philippines,en,,7,TRUE,FALSE,common_voice_en_22264596.mp3,The waits River flows through the village.
Amazon,Both accidents caused the session to be suspended.,2,1,teens,male,philippines,en,,8,TRUE,FALSE,common_voice_en_18714897.mp3,both accidents cost the session to be suspended.
Amazon,Coahuila contains two biosphere reserves.,2,0,twenties,male,philippines,en,,5,TRUE,FALSE,common_voice_en_21216957.mp3,Kuala Wila contains two by a spring reserves.
Amazon,The work was championed in Europe and London by Robert Hausmann.,2,0,fourties,male,philippines,en,,11,TRUE,FALSE,common_voice_en_19984993.mp3,the work was championed in Europe and London by Robert Horseman.
Amazon,"Oh, you are, eh?",2,0,fourties,male,philippines,en,,4,TRUE,FALSE,common_voice_en_17280983.mp3,Oh you are a.
