jobName,transcript
common_voice_en_22312599.mp3,You've been very more sweet. Sue Connie Ross.
common_voice_en_22312750.mp3,and course also in charge of that account.
common_voice_en_22319567.mp3,"a price was put on his head, but he managed to escape to Anglo."
common_voice_en_22319736.mp3,He won many of us during his career Yeah.
common_voice_en_22321100.mp3,"The couple had one son, Mario."
common_voice_en_22321420.mp3,the charges pledged him on injured Fisher of he have seen some Indian surgeon.
common_voice_en_22322083.mp3,The Canada Branch administered Canada's canal system and undertook new construction as required.
common_voice_en_22322189.mp3,"On windy days, they are further from shore."
common_voice_en_22322198.mp3,Mhm The creator has not been significantly eroded by subsequent inbox.
common_voice_en_22331768.mp3,More double length legs were shown from season 7 to 1014.
common_voice_en_22332460.mp3,"As a result, conventional military strategies often demand possession of high ground."
common_voice_en_22355775.mp3,Medium was naturally driven by this to oppose king hurry.
common_voice_en_22355865.mp3,Many retain their original windows stickers.
common_voice_en_22355867.mp3,Complaints eventually became loud enough that they decided something had to be done.
common_voice_en_22377282.mp3,They played connect too small for the university of florida and american owners. Mhm.
common_voice_en_22378001.mp3,I studied my family from scratch.
common_voice_en_22378145.mp3,"If there is evidence of failure to disclose yes, we have a problem."
common_voice_en_22400682.mp3,"All songs written by Peter, buck, Mike Mills and Michael tips Trip unless otherwise indicated."
common_voice_en_22406118.mp3,He also had a long tenure as the frontman of hard rock band Talisman.
common_voice_en_22423363.mp3,Tomato was worn on the upper right side of the chest.
common_voice_en_22423375.mp3,It can be relieved by moving stock into shade.
common_voice_en_22423376.mp3,It can loosely be defined as the inverse of the reaction rate.
common_voice_en_22423410.mp3,They have all four properties described it about.
common_voice_en_22437940.mp3,The building has been designated by English Heritage as Great one listed building.
common_voice_en_22437967.mp3,Almost nothing is known about its characteristics.
common_voice_en_22445694.mp3,It is the only major a roads in Australia that is partially unsealed.
common_voice_en_22445724.mp3,Writing credits and songs links are in accord with albums in our nukes.
common_voice_en_22445754.mp3,The Connecticut beats eventually followed their interest in divergent directions.
common_voice_en_22447951.mp3,His career spanned more than 50 years.
common_voice_en_22448659.mp3,C Minor soprano solo is prefigured in veronica's final performance.
common_voice_en_22448776.mp3,But still it was a huge step forward for education in Russia.
common_voice_en_22448885.mp3,Six girl chasing persona was fully reinstated for subsequent flames.
common_voice_en_22449599.mp3,"His great granddaughter, Margaret Biddle married thomas middle of the biddle family of philadelphia."
common_voice_en_22449613.mp3,The game is set in the world of Vikings and norse mythology.
common_voice_en_22449628.mp3,The hottest month is july and the coldest is february.
common_voice_en_22533180.mp3,He comes from an aristocratic family from the region of Piedmont in Italy.
common_voice_en_22606561.mp3,"Oh, so when you play it life, it just kind of gets boring."
common_voice_en_22630030.mp3,He affiliated himself with the Free Soil Party and was later a Republican.
common_voice_en_22630060.mp3,Harrison has since made periodic appearances on a recurring capacity.
common_voice_en_22630065.mp3,At first they were considered stegosaurus exemplars.
common_voice_en_22670212.mp3,The amazons were attributed to the Circassians were the root maze.
common_voice_en_22687296.mp3,Such brilliant tactical saxes earned him a permanent place among Korea's most famous leaders.
common_voice_en_22772596.mp3,"In one match, the Gentleman had 18 and in two more 17."
common_voice_en_22773396.mp3,The team was mostly derided or ignored by the new york city media.
common_voice_en_22781009.mp3,Uh ordering is approximate as there is considerable our lab.
common_voice_en_22793238.mp3,Its members get no payment for expenses incurred and time spent at emergencies.
common_voice_en_22913020.mp3,The cargo one with consists of two parts.
common_voice_en_22913085.mp3,He first gained notice as an assistant district attorney in philadelphia.
common_voice_en_22913432.mp3,The greater number of strength offers almost endless possibilities.
common_voice_en_22940328.mp3,Such individuals may be detained indefinitely in an can centers.
common_voice_en_22940330.mp3,"The pistons traded Hill to Orlando for Chucky, Atkins and Ben Wallace."
common_voice_en_22961313.mp3,The plan was canceled due to a popular resistance headed by count luis par.
common_voice_en_22967246.mp3,Many challenge involved falling into water or mud on failure.
common_voice_en_22967845.mp3,"Two seasons later, a second place finish, Soda promoted back to the Premier Division."
common_voice_en_22969285.mp3,Prospect Hill's science offerings include physics.
common_voice_en_22975073.mp3,florida had provided refuge for both planters and slaves during the american Revolution.
common_voice_en_22979093.mp3,In the same year the United States Army built a telegraph station.
common_voice_en_22979095.mp3,They are not oppressed to the scene.
common_voice_en_23149627.mp3,Gerard is served by the Jetton g Rod Independence called District.
common_voice_en_23149708.mp3,"Before becoming a playwright, a Cheeto was a novelist and journalist."
common_voice_en_23239232.mp3,Operating engine in this area is known as red lining.
common_voice_en_23308838.mp3,And the party Mac person arrest Laura for the murder of Diane Redfern.
common_voice_en_23377193.mp3,His term as prime Maria is regarded by historians as a failure.
common_voice_en_23377199.mp3,"Although she is beautiful, she would rather be with their horses than with men."
common_voice_en_23383926.mp3,A later letters informs Water in a bit Dead Now Go has killed herself.
common_voice_en_23383929.mp3,The Okinawa Hotel catered to the wealthy.
common_voice_en_23383935.mp3,The demand was sacred.
common_voice_en_23392766.mp3,The last Commissioner for Railways was Neil McCusker.
common_voice_en_23392791.mp3,Yeah it is still available as a free download and some music sites Yeah.
common_voice_en_23427516.mp3,The tree trunks symbolize the importance of forestry and the sawmills in the municipality.
common_voice_en_23524805.mp3,Within each ask about on several sky.
common_voice_en_23541654.mp3,"Gold and silver smiths, as well as corporate engraving and lithography, flourished."
common_voice_en_23592781.mp3,The public market is in the area.
common_voice_en_23596240.mp3,The division so with one northern of of South Australia.
common_voice_en_23606150.mp3,Out in the Sunshine Enterprise Agency was There.
common_voice_en_23610646.mp3,"If Allah vine is present, the rock may be classified as an olive vine NFL a night."
common_voice_en_23627830.mp3,Shining Force also possesses an exploration mode that goes outside of the battle Yeah.
common_voice_en_23657539.mp3,Another device used in tacky geometry is the substance far.
common_voice_en_23663324.mp3,Syncope is a special case of sim patrick.
common_voice_en_23702810.mp3,Services are scant along this suit.
common_voice_en_23786951.mp3,Nowadays there are hydro electric power stations in use.
common_voice_en_23802590.mp3,This is similar to what happens when humans breathe or drink through a straw.
common_voice_en_23841199.mp3,"The Britain May nine is adjacent, but it's not served by the station."
common_voice_en_23841252.mp3,He was on the mountain when the Final Almost Recorded.
