provider,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu,filename,transcript,confidence
Google,These were sold through Christian bookstores and related outlets.,2,0,twenties,female,england,en,,9,FALSE,TRUE,common_voice_en_22021740.mp3,this was some Christian book stores and related Outlets,0.794238329
Google,Get Katherine at the Bulletin on the phone!,2,0,twenties,male,england,en,,8,FALSE,TRUE,common_voice_en_174956.mp3,get Catherine at the bulletin on the phone,0.85414964
Google,"Injury-prone in college, this continued as he sat out his rookie season.",2,0,twenties,male,england,en,,12,FALSE,TRUE,common_voice_en_22153672.mp3,injury-prone in college discontinued as he sat out his rookie season,0.936938047
Google,Did she solve the riddle all by herself?,2,0,twenties,male,england,en,,8,FALSE,TRUE,common_voice_en_217979.mp3,Did You Solve the Riddle all by herself,0.872257173
Google,The format would soon evolve to Rhythmic Oldies under program director Rick Thomas.,2,0,thirties,male,england,en,,13,FALSE,TRUE,common_voice_en_19741834.mp3,The Forum at Woodson evolved to reach Nicole Bass on the program director Rick Thomas,0.72972703
Google,Policemen are investigating in this case.,3,0,thirties,female,england,en,,6,FALSE,TRUE,common_voice_en_214805.mp3,policemen are investigating in this case,0.941601038
Google,"The battle resulted in immense casualties, one of whom was Ras Marye.",2,0,twenties,male,england,en,,12,FALSE,TRUE,common_voice_en_21400020.mp3,the battle resulted in indents casualties was rest Mary,0.783310354
Google,In the Palatine Anthology it is said that they established lyric song.,2,1,fourties,male,england,en,,12,FALSE,TRUE,common_voice_en_20252419.mp3,in the Palestine ansaligy I just said that they established lyrics song,0.812808454
Google,Among these movements was Zionism as promoted by Theodore Herzl.,2,0,twenties,other,england,en,,10,FALSE,TRUE,common_voice_en_20989616.mp3,among these movements which scientist has promoted by Theodor herzl,0.727964759
Google,A deputy representative,2,0,thirties,male,england,en,,3,FALSE,TRUE,common_voice_en_12724466.mp3,cappuccino Representatives,0.873030066
Google,The general topography of the province is characterized by uplifted plantation surfaces.,2,0,teens,male,england,en,,12,FALSE,TRUE,common_voice_en_20230377.mp3,the general Topography of the province is characterized by uplifted Plantation services,0.954867065
Google,This is also a pragmatic view adopted by a number of scholars.,2,0,thirties,male,england,en,,12,FALSE,TRUE,common_voice_en_21359215.mp3,is ultra pragmatically you allowed to buy a number of Scholars,0.704732835
Google,As well as at least four unnamed family plots.,2,0,twenties,female,england,en,,9,FALSE,TRUE,common_voice_en_20175145.mp3,as well as at least or a named family plots,0.899219334
Google,Most broadcasts are only a few minutes to a few hours at a time.,2,1,twenties,female,england,en,,14,FALSE,TRUE,common_voice_en_19017444.mp3,best podcasts at only a few minutes to a few hours at a time,0.860314488
Google,"No roads were ever built, and no earthworks or materials were ever bought.",2,0,thirties,male,england,en,,13,FALSE,TRUE,common_voice_en_18993276.mp3,the roads were ever built and no us Luxor materials whatever bought,0.772725999
Google,"‘I dare say it will,’ replied his friend dryly.",2,0,fifties,male,england,en,,9,FALSE,TRUE,common_voice_en_19638712.mp3,,0
Google,"In continental Europe, ""Letters"" proved equally popular.",2,0,twenties,male,england,en,,7,FALSE,TRUE,common_voice_en_19653084.mp3,in Continental Europe letters proved equally popular,0.958579183
Google,A soundtrack was released by Universal Music Group.,2,0,thirties,male,england,en,,8,FALSE,TRUE,common_voice_en_20179040.mp3,what soundtrack was released by Universal Music Group,0.917401493
Google,He's a fanatic.,3,0,fifties,female,england,en,,3,FALSE,TRUE,common_voice_en_142201.mp3,he's a fanatic,0.967134893
Google,That would be funny if he did.,2,0,thirties,male,england,en,,7,FALSE,TRUE,common_voice_en_18165270.mp3,that would be funny if he did,0.969614804
Google,Where'd you get it?,2,0,seventies,male,england,en,,4,FALSE,TRUE,common_voice_en_107507.mp3,where'd you get it,0.911113858
Google,Fans of Johnny Mathis can thank Mr. Livingston for All The Time among others.,2,0,sixties,male,england,en,,14,FALSE,TRUE,common_voice_en_20313133.mp3,fans of Johnny Mathis can thank Mister Livingston for all the time among others,0.856462538
Google,I lost them last Thursday.,2,0,fourties,male,england,en,,5,FALSE,TRUE,common_voice_en_18128676.mp3,I lost the last Thursday,0.929462075
Google,The city inherits a very rich culture.,2,0,twenties,male,england,en,,7,FALSE,TRUE,common_voice_en_23378201.mp3,the city inherits a very rich culture,0.979009569
Google,Dances are often accompanied by the contrabass or the guitar.,2,0,thirties,male,england,en,,10,FALSE,TRUE,common_voice_en_19753210.mp3,dances are often accompanied by the contrabass or the guitar,0.893162608
Google,The integer arithmetic instructions use the integer operate instruction formats.,2,0,twenties,male,england,en,,10,FALSE,TRUE,common_voice_en_22058527.mp3,the integer arithmetic instructions use the integer operate instruction formats,0.961643577
Google,Sliced cabanossi is also a popular pizza topping.,2,0,thirties,male,england,en,,8,FALSE,TRUE,common_voice_en_21655964.mp3,sliced caponata is also a popular pizza topping,0.902794778
Google,She lives the same life still?,2,0,twenties,male,england,en,,6,FALSE,TRUE,common_voice_en_18606766.mp3,to live the same lifestyle,0.605085075
Google,Precipitation is well distributed throughout the year.,2,0,fourties,male,england,en,,7,FALSE,TRUE,common_voice_en_23734086.mp3,precipitation is well distributed throughout the year,0.987628996
Google,Many of his outdoor nudes were painted there.,2,0,thirties,male,england,en,,8,FALSE,TRUE,common_voice_en_21419594.mp3,many of these outdoor nudes but painted.,0.893033683
Google,That's why I want you to continue toward your goal.,2,1,thirties,male,england,en,,10,FALSE,TRUE,common_voice_en_155752.mp3,that's why I wanted to continue towards your goal,0.871241093
Google,"Three armed tribesmen approached, and asked what the boy and the alchemist were doing there.",3,0,twenties,male,england,en,,15,FALSE,TRUE,common_voice_en_221058.mp3,three armed tribesmen approached and asked what the boy on The Alchemist with doing the,0.87696141
Google,So how will we name all these hurricanes?,3,1,twenties,male,england,en,,8,FALSE,TRUE,common_voice_en_153111.mp3,they Halloween a movies Harkins,0.644013107
Google,"In the country of the blind, the one-eyed man is king.",2,0,sixties,male,england,en,,11,FALSE,TRUE,common_voice_en_18247065.mp3,in the country of the blind the one-eyed man is King,0.987628996
Google,"Elsewhere, the track was elevated - frequently over long distances - on timber pilings.",2,0,thirties,male,england,en,,14,FALSE,TRUE,common_voice_en_19953873.mp3,elsewhere at the track was elevated frequently over long distances on Timber pilings,0.869818628
Google,He carried two dead hawks over his shoulder.,3,0,teens,male,england,en,,8,FALSE,TRUE,common_voice_en_103233.mp3,Hikari to does Hulk serve his shoulder,0.770585179
Google,The progressive format did not last at that station.,2,1,twenties,female,england,en,,9,FALSE,TRUE,common_voice_en_22015002.mp3,"the progressive, did not last at that station",0.923685253
Google,The district is centered on Huntington Beach.,2,0,twenties,male,england,en,,7,FALSE,TRUE,common_voice_en_19090338.mp3,the district has centered on Huntington Beach,0.8430323
Google,The economy of Asakura is primarily based on agriculture.,2,0,twenties,female,england,en,,9,FALSE,TRUE,common_voice_en_19062865.mp3,the economy of a Sakura is primarily based on agriculture,0.883654892
Google,"What is it, dear?",2,0,teens,male,england,en,,4,FALSE,TRUE,common_voice_en_17266990.mp3,what does it do,0.965021133
Google,Did he recede from his position?,2,1,sixties,male,england,en,,6,FALSE,TRUE,common_voice_en_18466177.mp3,has he received from his position,0.839804173
Google,"A line that is decreasing has a negative ""rise"".",2,0,fourties,male,ireland,en,,9,FALSE,TRUE,common_voice_en_18721552.mp3,I like this is decreasing has a negative rise,0.765807211
Google,The character is usually depicted as an enemy of the X-Men.,2,0,fifties,female,ireland,en,,11,FALSE,TRUE,common_voice_en_21224864.mp3,the character is usually depicted as an enemy of the X-Men,0.956457913
Google,I'm sorry it's impossible.,2,0,thirties,male,ireland,en,,4,FALSE,TRUE,common_voice_en_178647.mp3,I'm sorry it's impossible,0.984645367
Google,There ain't any more.,2,0,thirties,male,ireland,en,,4,FALSE,TRUE,common_voice_en_178689.mp3,there ain't any more,0.909764528
Google,Gran Canaria has roads encircling the whole island and extending into the mountain areas.,3,0,fourties,male,ireland,en,,14,FALSE,TRUE,common_voice_en_20150272.mp3,Gran Canaria has Rose and Sarah cleaning the whole island and extending into the mountain areas,0.835115075
Google,The Imperial Army imposed strict censorship.,2,1,thirties,male,ireland,en,,6,FALSE,TRUE,common_voice_en_19944007.mp3,the Imperial Army impose strict censorship,0.907607794
Google,It's all about dates.,2,0,fifties,female,ireland,en,,4,FALSE,TRUE,common_voice_en_21101413.mp3,it's all about day,0.836029351
Google,My stupor can scarcely have lasted beyond a few seconds.,2,0,fifties,female,ireland,en,,10,FALSE,TRUE,common_voice_en_21224752.mp3,my stupor can scarcely have lasted Beyond a few seconds,0.92729938
Google,The chair lift took them up the mountain.,3,0,thirties,male,ireland,en,,8,FALSE,TRUE,common_voice_en_179080.mp3,the chairlift pick them up the mountain,0.7435112
Google,"Gordon no longer mentions bootlaces, and the two engines soon talk about trucks.",2,0,thirties,male,ireland,en,,13,FALSE,TRUE,common_voice_en_22538758.mp3,Gordon no longer mentions boot laces and the two engines soon talk about trucks,0.898644149
Google,They say it's a fake!,2,0,thirties,male,ireland,en,,5,FALSE,TRUE,common_voice_en_178722.mp3,they say it's fake,0.981452703
Google,Agriculture is the main economic activity.,2,1,twenties,female,ireland,en,,6,FALSE,TRUE,common_voice_en_19674018.mp3,culture is the main economic activity,0.917956412
Google,Where did you find that apple?,2,0,twenties,male,ireland,en,,6,FALSE,TRUE,common_voice_en_17252662.mp3,where did you find that apple,0.957854807
Google,"You will bring these persons before me, this afternoon.",3,0,twenties,male,ireland,en,,9,FALSE,TRUE,common_voice_en_19665853.mp3,you will bring these persons before me this afternoon,0.849370956
Google,I'm literally a flying pony.,2,0,twenties,male,ireland,en,,5,FALSE,TRUE,common_voice_en_18212861.mp3,I'm literally flying pony,0.905005395
Google,A symphony.,2,0,fourties,male,ireland,en,,2,FALSE,TRUE,common_voice_en_18121610.mp3,a symphony,0.989558339
Google,The northern boundary of the parish is marked by the River Went.,2,1,twenties,female,ireland,en,,12,FALSE,TRUE,common_voice_en_23765268.mp3,Northern boundary of the Paris is marked by the river one,0.876468718
Google,These were suitable for engaging fast torpedo boats.,2,1,fourties,male,ireland,en,,8,FALSE,TRUE,common_voice_en_19777401.mp3,these are suitable for engaging fast torpedo boats,0.953649104
Google,The capital of the present date nation state of Akyem Bosome is Akyem Swedru.,2,1,fifties,female,ireland,en,,14,FALSE,TRUE,common_voice_en_20870824.mp3,the capital of the present-day Nation stage of a combat zone is a campus where Drew,0.860678554
Google,What would you say about that?,2,0,thirties,male,ireland,en,,6,FALSE,TRUE,common_voice_en_178814.mp3,what would you say about that,0.959493697
Google,The thaw came early and freed the stream.,2,0,fifties,female,ireland,en,,8,FALSE,TRUE,common_voice_en_17790012.mp3,this all came early and freed the Stream,0.904169142
Google,"Other writers included W. H. Boulton, Melva Purkis, and Harry Whittaker among many others.",2,0,fourties,female,ireland,en,,14,FALSE,TRUE,common_voice_en_19260808.mp3,other Riders included wh Bolton malva perkes and Terri Whitaker among many others,0.825551748
Google,Part of this was also attributed to a downturn in the telecommunications sector.,2,0,fourties,male,ireland,en,,13,FALSE,TRUE,common_voice_en_18712946.mp3,parts of this was also attributed to a downturn in the Telecommunications sector,0.926049888
Google,Its editor-in-chief is Mohamed A. F. Noor.,2,0,twenties,male,ireland,en,,7,FALSE,TRUE,common_voice_en_19265400.mp3,its editor-in-chief is Muhammad AF North,0.795026004
Google,Foxes are uncommon where I'm from.,2,0,fourties,male,ireland,en,,6,FALSE,TRUE,common_voice_en_18121401.mp3,boxes are uncommon where I'm from,0.912890613
Google,"It was there that she met her fellow student, Henry Moore.",2,0,fourties,male,ireland,en,,11,FALSE,TRUE,common_voice_en_19769312.mp3,it was there that you met her fellow student Henry Moore,0.921251357
Google,And the alchemist understood that the boy's heart had returned to the Soul of the World.,3,0,thirties,male,ireland,en,,16,FALSE,TRUE,common_voice_en_205348.mp3,The Alchemist understood that the boy's heart that return to the soul of the world,0.882575333
Google,"""Don't you think that's being rather immodest?"" the lawyer replied.",3,0,fifties,female,ireland,en,,10,FALSE,TRUE,common_voice_en_19646658.mp3,don't you think that's being roller in modest the lawyer replied,0.823277473
Google,He developed several improvements in railroad signalling system that increased railway safety.,2,0,fourties,female,ireland,en,,12,FALSE,TRUE,common_voice_en_19260807.mp3,he developed several improvements in railroad signal and systems that increase Railway safety,0.83330065
Google,Some of the restaurants continued to be privately owned by Aoki.,2,0,fourties,male,ireland,en,,11,FALSE,TRUE,common_voice_en_19789288.mp3,some of the restaurants continue to be privately owned by a Yoki,0.944750249
Google,"Although oil has been discovered near Fannett, the town's population has remained small.",2,0,fourties,male,ireland,en,,13,FALSE,TRUE,common_voice_en_20120109.mp3,I'll do a oil has been discovered near Falmouth the town's population has remained small,0.898887336
Google,Aldosterone is largely responsible for the long-term regulation of blood pressure.,2,0,twenties,male,ireland,en,,11,FALSE,TRUE,common_voice_en_20287592.mp3,aldosterone is largely responsible for the long-term regulation of blood pressure,0.983943701
Google,"It was not clear who had the right of way, since the traffic lights were off.",2,0,thirties,male,ireland,en,,16,FALSE,TRUE,common_voice_en_179052.mp3,it was not clear who had the right of way since the traffic lights were off,0.941618323
Google,"So, are you planning to order a taxi?",2,0,fifties,female,ireland,en,,8,FALSE,TRUE,common_voice_en_17790038.mp3,so are you planning to order a taxi,0.923810899
Google,Pete Bodenheimer and Slava Zatchuny also contributed to set development.,2,0,fifties,female,ireland,en,,10,FALSE,TRUE,common_voice_en_21101868.mp3,peace Bodenheimer and flavors at Shawnee also contribute to that development,0.85994488
Google,There are many spoons.,2,0,fifties,male,ireland,en,,4,FALSE,TRUE,common_voice_en_210816.mp3,there are many spoons,0.955985546
Google,"Ruse was named after James Ruse, known as Australia's first farmer.",2,0,fifties,female,ireland,en,,11,FALSE,TRUE,common_voice_en_21101018.mp3,Ruth was named after James Ruth known as Australia's First Farmer,0.904330194
Google,"Woman in white sweater, holding a drink, talking to man in jacket.",2,0,fourties,male,ireland,en,,12,FALSE,TRUE,common_voice_en_202198.mp3,woman in white sweater holding a drink talkin to man in jacket,0.968597889
Google,I'm feeling a little tipsy.,2,0,twenties,male,ireland,en,,5,FALSE,TRUE,common_voice_en_15752515.mp3,I'm feeling a little tipsy,0.968003392
Google,Then there was the campaign.,2,0,teens,male,ireland,en,,5,FALSE,TRUE,common_voice_en_18330135.mp3,then there was the campaign,0.979199409
Google,The process of encrypting the hash value of a message is called digital signature.,2,0,fifties,male,ireland,en,,14,FALSE,TRUE,common_voice_en_210810.mp3,the process of encrypting the hash value of a message is called digital signature,0.971453846
Google,Sulzberger was married three times.,2,0,thirties,male,ireland,en,,5,FALSE,TRUE,common_voice_en_22538759.mp3,salzburger was married 3 times,0.762159407
Google,Tranquillity is the first duty of citizens,2,0,thirties,male,ireland,en,,7,FALSE,TRUE,common_voice_en_137795.mp3,Tranquility is the first duty of citizens,0.93198204
Google,Peter finally surrenders when an American missile is pointed at him.,2,0,twenties,male,ireland,en,,11,FALSE,TRUE,common_voice_en_19265335.mp3,Peter finally surrenders when an American missiles pointed at him,0.95575887
Google,'Under Construction' is simply translated to 'super fun playground'.,2,1,thirties,male,ireland,en,,9,FALSE,TRUE,common_voice_en_178908.mp3,under construction is simply translated to super fun playground,0.923492432
Google,"Other top-ten hits include, ""Pineapple Princess"", ""Let's Get Together"" and more.",2,0,thirties,male,ireland,en,,11,FALSE,TRUE,common_voice_en_22123935.mp3,alter top 10 hits include Pineapple Princess let's get together and more,0.888801754
Google,The Philadelphia Eagles signed him out of Grand Valley State University.,2,0,fifties,female,ireland,en,,11,FALSE,TRUE,common_voice_en_20713189.mp3,the Philadelphia Eagles signed him out of Grand Valley State University,0.965563178
Google,"College in Bangalore, India.",2,1,twenties,male,ireland,en,,4,FALSE,TRUE,common_voice_en_19666054.mp3,College in Bangalore India,0.950971067
Google,"However, his filament had low resistance, thus needing heavy copper wires to supply it.",2,0,fifties,female,ireland,en,,14,FALSE,TRUE,common_voice_en_21101104.mp3,however his filaments has low resistance just needing heavy copper wires to suppliers,0.860062838
Google,"The Czech educator Comenius based his work ""Janua linguarum reserata"" on this text.",2,0,fifties,female,ireland,en,,13,FALSE,TRUE,common_voice_en_20713037.mp3,the check educator comedian has based his work John you are inquiring for Sarasota on this text,0.870853961
Google,"All species of sifakas are threatened, ranging from vulnerable to critically endangered.",2,0,twenties,male,ireland,en,,12,FALSE,TRUE,common_voice_en_19763501.mp3,all species of sifakas are threatened ranging from vulnerable to critically endangered,0.969624996
Google,These products appeal to the masses and encourage conformity to the consumers.,2,0,fourties,female,ireland,en,,12,FALSE,TRUE,common_voice_en_18713112.mp3,these products appeal to the masses and encourage Conformity to the consumers,0.967004716
Google,"Being a peninsula, the sea has long been vital to Gibraltar's transport links.",2,0,fifties,female,ireland,en,,13,FALSE,TRUE,common_voice_en_21101015.mp3,being a peninsula has long been vital to Gibraltar he's transporting,0.77849561
Google,The city also hosts a number of National and International Ice Speedway events.,2,0,fourties,male,ireland,en,,13,FALSE,TRUE,common_voice_en_18721495.mp3,the city also hosts a number of national and International Ice Speedway events,0.904837012
Google,"The founding members were: Alexander, Avoniel, Cliftonville, Distillery, Knock, Moyola Park and Oldpark.",2,0,fourties,male,ireland,en,,13,FALSE,TRUE,common_voice_en_18712978.mp3,the founding members were Alexander Avenue Clifton Bill Distillery knock Park adult Park,0.869651735
Google,What's it all about?,2,1,thirties,male,ireland,en,,4,FALSE,TRUE,common_voice_en_137782.mp3,what's it all about,0.913535297
Google,Why are we doing this again?,2,0,teens,male,ireland,en,,6,FALSE,TRUE,common_voice_en_17355285.mp3,why we didn't lose again,0.93162024
Google,"Japanese culture is incredibly addictive, their buildings look amazing.",2,0,twenties,male,newzealand,en,,9,FALSE,TRUE,common_voice_en_18034125.mp3,Japanese culture is incredibly addictive big buildings look amazing,0.944511712
Google,Thereby the matter has been deprived of practical significance or rendered purely academic.,2,0,thirties,male,newzealand,en,,13,FALSE,TRUE,common_voice_en_21203250.mp3,beer by the matter has been deprived of practical significance or ended purely academic,0.872893512
Google,Mrs. Gardner said she thought he put several women together to create the character.,2,0,twenties,female,newzealand,en,,14,FALSE,TRUE,common_voice_en_22749688.mp3,because God knows she thought he put Superwoman to get us to create the character,0.827132761
Google,The cake will be ready in seventeen minutes.,2,0,fourties,male,newzealand,en,,8,FALSE,TRUE,common_voice_en_11820530.mp3,the cake will be ready in 17 minutes,0.942540348
Google,Contributions gratefully received,2,0,fourties,male,newzealand,en,,3,FALSE,TRUE,common_voice_en_18460368.mp3,contributions gratefully received,0.987629116
Google,"I'm a detective, not an economist. ",2,1,twenties,male,newzealand,en,,7,FALSE,TRUE,common_voice_en_17693201.mp3,I'm going to take the snow from the Communists,0.59560287
Google,Lucas also served as the Associate Artistic Director.,2,0,sixties,male,newzealand,en,,8,FALSE,TRUE,common_voice_en_20029446.mp3,Lucas also served as the associate artistic director,0.936138928
Google,What do you associate with Iceland?,2,0,fourties,male,newzealand,en,,6,FALSE,TRUE,common_voice_en_11351964.mp3,what do you associate with Iceland,0.978146553
Google,"Phil, will you take a stance on this matter?",2,1,twenties,male,newzealand,en,,9,FALSE,TRUE,common_voice_en_18066548.mp3,so will you take a stance on this matter,0.952101707
Google,That's comparing apples and oranges.,2,0,fourties,male,newzealand,en,,5,FALSE,TRUE,common_voice_en_17418035.mp3,that's comparing apples and oranges,0.952026725
Google,"""What do you want here today?"" the desert asked him.",4,1,thirties,male,newzealand,en,,10,FALSE,TRUE,common_voice_en_127364.mp3,what do you want he is gay but this is the last time,0.807895243
Google,The marsh will freeze when cold enough.,2,0,fourties,male,newzealand,en,,7,FALSE,TRUE,common_voice_en_17454138.mp3,the Marshall freeze when cold enough,0.776768684
Google,"However, his feelings towards the record were largely negative, leaving him depressed.",2,0,thirties,male,newzealand,en,,12,FALSE,TRUE,common_voice_en_22758618.mp3,how about his feelings towards the record with largely negative leaving him depressed,0.931861818
Google,"At the first glance, it was really not very exciting.",29,1,thirties,male,newzealand,en,,10,FALSE,TRUE,common_voice_en_1513.mp3,,0
Google,"It allowed users to create public chat rooms, send private messages, and use emoticons.",2,0,twenties,male,newzealand,en,,14,FALSE,TRUE,common_voice_en_22443828.mp3,it allows users to create public chat rooms send private messages and use emoticons,0.927075863
Google,Fuji District was dissolved as a result of this merger.,2,0,fifties,male,newzealand,en,,10,FALSE,TRUE,common_voice_en_18893834.mp3,Fuji District was dissolved as a result of the smoocher,0.867042363
Google,Now his intuition was that he had been right in coming.,3,0,thirties,male,newzealand,en,,11,FALSE,TRUE,common_voice_en_127170.mp3,now his intuition was the T it be nice and coming,0.742505133
Google,She's absolutely cool about it.,2,1,thirties,male,newzealand,en,,5,FALSE,TRUE,common_voice_en_21209954.mp3,she's absolutely cool about it,0.95379895
Google,"Try to make eye contact with a stranger on the bus, and hold it for five seconds, without speaking.",2,0,fourties,male,newzealand,en,,19,FALSE,TRUE,common_voice_en_17248858.mp3,try to make all contact with the stranger on the bus and hold it the five seconds without speaking,0.859117389
Google,Bouchard served as opposition leader while Godbout remained leader of the Liberal Party.,2,0,seventies,male,newzealand,en,,13,FALSE,TRUE,common_voice_en_19852698.mp3,Richard served as a physician leader while cardboard remain leader of the liberal party,0.841615975
Google,"If you don't have the suit, lay down any other card.",2,0,thirties,male,newzealand,en,,11,FALSE,TRUE,common_voice_en_19547602.mp3,if you don't have to lay down any other kind,0.874857903
Google,Please make sure your recordings are not cut off.,2,0,fourties,male,newzealand,en,,9,FALSE,TRUE,common_voice_en_17369641.mp3,please make sure all your recordings are not cut off,0.91977632
Google,What else can I do?,2,1,twenties,male,newzealand,en,,5,FALSE,TRUE,common_voice_en_18033938.mp3,what else can I do,0.986837268
Google,Is anything the matter?,2,0,twenties,male,newzealand,en,,4,FALSE,TRUE,common_voice_en_18066484.mp3,is anything the matter,0.980424047
Google,Daqiqi was murdered by his favorite slave.,2,1,thirties,male,newzealand,en,,7,FALSE,TRUE,common_voice_en_19547558.mp3,a quick weave was murdered by his favorite slave,0.936542511
Google,"""But there's a tribal war,"" the boy reiterated.",3,0,thirties,male,newzealand,en,,8,FALSE,TRUE,common_voice_en_127331.mp3,Buffet of the tribal for the boys,0.752828896
Google,"Khemri was originally called Nehekhara, of which Khemri was a major city.",2,0,thirties,male,newzealand,en,,12,FALSE,TRUE,common_voice_en_20168221.mp3,Gymboree,0.535778284
Google,Other groups include the Christchurch Archery club and New Brighton long boarders club.,2,0,thirties,male,newzealand,en,,13,FALSE,TRUE,common_voice_en_20031188.mp3,how the Crips introduced to Crestridge,0.791271865
Google,Not to know how to sign one's name.,2,0,fourties,male,newzealand,en,,8,FALSE,TRUE,common_voice_en_17314174.mp3,note to know how to sign one's name,0.919332325
Google,"In the Late Carboniferous, tropical rainforests lay over the equator of Euramerica.",2,0,thirties,male,newzealand,en,,12,FALSE,TRUE,common_voice_en_20166622.mp3,tropical rainforest,0.969122946
Google,How do you know it?,2,0,twenties,female,newzealand,en,,5,FALSE,TRUE,common_voice_en_17524531.mp3,how do you know it,0.981106162
Google,"A wise man doesn't need advice, and a fool won't take it.",2,0,twenties,male,newzealand,en,,12,FALSE,TRUE,common_voice_en_18066515.mp3,a wise man doesn't need advice and a full white tigers,0.953339517
Google,"Hey, stop staring at my decollete!",2,1,fourties,male,newzealand,en,,6,FALSE,TRUE,common_voice_en_17248859.mp3,hey stop staring at my Dakota today,0.844846189
Google,Agriculture was a very important achievement in human history.,2,0,fourties,male,newzealand,en,,9,FALSE,TRUE,common_voice_en_17488872.mp3,agriculture was a very important achievement in human history,0.949542046
Google,The genus includes the important group of culinary herbs: marjoram and oregano.,2,0,thirties,male,newzealand,en,,12,FALSE,TRUE,common_voice_en_22758699.mp3,the genus includes the important group of culinary herbs marjoram and oregano,0.963325024
Google,The future has never been so bright than today.,2,1,fourties,male,newzealand,en,,9,FALSE,TRUE,common_voice_en_17509285.mp3,Future Has neither being so bright then today,0.782871246
Google,You must understand that love never keeps a man from pursuing his destiny.,3,0,thirties,male,newzealand,en,,13,FALSE,TRUE,common_voice_en_127362.mp3,you must understand that love never keeps a man from suing his destiny,0.984557033
Google,Do you notice the flickering of the neon lights?,2,0,fifties,male,newzealand,en,,9,FALSE,TRUE,common_voice_en_17246114.mp3,do you know who's the flickering of the neon lights,0.929391026
Google,"As the flag unfurled, they all hollered like wild beasts.",3,1,fourties,male,newzealand,en,,10,FALSE,TRUE,common_voice_en_11254.mp3,as the flag unfurled they all heart like wild beasts,0.835614085
Google,And what is that?,2,0,fourties,male,newzealand,en,,4,FALSE,TRUE,common_voice_en_17253558.mp3,what is that,0.975344241
Google,Global warming has occurred rapidly over the course of the past half-century.,2,0,thirties,male,newzealand,en,,12,FALSE,TRUE,common_voice_en_20177067.mp3,global warming has occurred rapidly over the course of the past half-century,0.966226995
Google,There is a thin line between love and hate.,2,0,fourties,male,newzealand,en,,9,FALSE,TRUE,common_voice_en_17376237.mp3,there's a thin line between love and hate,0.959968865
Google,Hunger is good mustard — the best sauce,2,0,fourties,male,newzealand,en,,8,FALSE,TRUE,common_voice_en_12566778.mp3,anger is good mustard the Beast source,0.907304943
Google,"As they watched the waves crashing into each other, Alice thought of home.",2,0,fourties,male,newzealand,en,,13,FALSE,TRUE,common_voice_en_17249564.mp3,as they watched the waves crashing into each other Alice thought of home,0.828422785
Google,"Amy was the daughter of the vicar of Saint Stephen's Church, Spring Street, Hull.",2,0,fifties,male,newzealand,en,,14,FALSE,TRUE,common_voice_en_18890753.mp3,Amy wants to go water of the figure of Saint Stephen's church Spring Street hoe,0.915118396
Google,A pod is what peas always grow in.,2,0,fourties,male,newzealand,en,,8,FALSE,TRUE,common_voice_en_17376246.mp3,what is what he's always growing,0.804258108
Google,This coat is fur-lined.,2,0,fourties,male,newzealand,en,,4,FALSE,TRUE,common_voice_en_17407334.mp3,this coat is fully lined,0.907204628
Google,How old are you?,2,0,fourties,male,newzealand,en,,4,FALSE,TRUE,common_voice_en_17289600.mp3,how old are you,0.984877229
Google,Mono has released nine studio albums.,2,0,thirties,male,newzealand,en,,6,FALSE,TRUE,common_voice_en_21209796.mp3,Montana has released nine Studio albums,0.959881008
Google,"Grime, rust and residual particles polluted the air.",2,0,fourties,male,newzealand,en,,8,FALSE,TRUE,common_voice_en_17253570.mp3,growing unrest and residual particles polluted the air,0.843193948
Google,"Anton, a Santa Fe railroad executive.",2,0,thirties,male,newzealand,en,,6,FALSE,TRUE,common_voice_en_20284799.mp3,Amazon a Santa Fe railroad executive,0.753204048
Google,Do you understand what it means?,2,0,twenties,male,newzealand,en,,6,FALSE,TRUE,common_voice_en_18034138.mp3,do you understand what it means,0.976654112
Google,I retrieved the crop with a pallet jack.,2,0,fourties,male,newzealand,en,,8,FALSE,TRUE,common_voice_en_17412635.mp3,I retrieved the crop with a pallet jack,0.868376315
Google,Traditional corps drum majors are effective showmen who command the corps in all venues.,2,1,thirties,male,newzealand,en,,14,FALSE,TRUE,common_voice_en_21206781.mp3,traditional cause drum majors are effective showman who came on the cause and no venues,0.842701316
Google,"The word ""Aurinko"" means ""The Sun"" in Finnish.",2,0,thirties,male,newzealand,en,,8,FALSE,TRUE,common_voice_en_20031190.mp3,Spanish,0.383404702
Google,Silence gives consent.,2,1,fourties,male,newzealand,en,,3,FALSE,TRUE,common_voice_en_17369592.mp3,silence gives consent,0.987629116
Google,I thought we'd already agreed that we couldn't risk that information falling into his hands.,2,0,twenties,male,newzealand,en,,15,FALSE,TRUE,common_voice_en_17285567.mp3,I thought would already great that we couldn't risk that information pulling into his hat,0.864110529
Google,I think that is all.,2,0,fourties,male,newzealand,en,,5,FALSE,TRUE,common_voice_en_16624487.mp3,I think that is all,0.92999059
Google,The sun awning was printed with the respective country flags.,2,0,thirties,male,newzealand,en,,10,FALSE,TRUE,common_voice_en_20166747.mp3,the Sunday morning was printed with the respective country flags,0.789925933
