provider,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu,filename,transcript,confidence
Google,"On basis of the report, a global tender was floated.",2,0,thirties,male,indian,en,,10,TRUE,FALSE,common_voice_en_19023271.mp3,on basis of gender was floating,0.671775639
Google,Its E minor soprano solo is prefigured in Weronika's final performance.,2,0,twenties,female,indian,en,,11,TRUE,FALSE,common_voice_en_22448659.mp3,C minor soprano solo is prefigured in Veronica's final performance,0.930004478
Google,Services are scant along this road.,3,1,twenties,male,indian,en,,6,TRUE,FALSE,common_voice_en_23702810.mp3,can we discuss can't along this route,0.709004104
Google,I'm going to medical school.,2,1,twenties,male,indian,en,,5,TRUE,FALSE,common_voice_en_18577158.mp3,I'm going to medical school,0.945230007
Google,Have you the key?,2,0,twenties,male,indian,en,,4,TRUE,FALSE,common_voice_en_17704589.mp3,have you the key,0.970309079
Google,Do you like fruit?,2,1,thirties,male,indian,en,,4,TRUE,FALSE,common_voice_en_17251288.mp3,do you like fruit,0.953910768
Google,"Ignoring these orders, the Marines continued to resist.",3,0,twenties,male,indian,en,,8,TRUE,FALSE,common_voice_en_19760554.mp3,ignoring these orders Americans continue to resist,0.88600415
Google,"Ordering is approximate, as there is considerable overlap.",3,0,thirties,male,indian,en,,8,TRUE,FALSE,common_voice_en_22781009.mp3,are there any is approximate as there is considerable overlap,0.96292609
Google,"When there's a loss of cabin pressure, oxygen masks will automatically drop down.",2,0,thirties,male,indian,en,,13,TRUE,FALSE,common_voice_en_17250950.mp3,Monday is a loss of cabin pressure oxygen masks will automatically drop down,0.861429811
Google,Ignorance is bliss.,2,0,twenties,male,indian,en,,3,TRUE,FALSE,common_voice_en_18242582.mp3,ignorance is bliss,0.981905401
Google,Development of tametraline was soon stopped because of undesired stimulant effects observed in animals.,2,0,twenties,male,indian,en,,14,TRUE,FALSE,common_voice_en_21846409.mp3,text Metrolina Christian stopped because it's undesired stimulant effect observed in animals,0.880438149
Google,"More double-length legs were shown from seasons seven to ten, fourteen.",2,0,twenties,female,indian,en,,11,TRUE,FALSE,common_voice_en_22331768.mp3,ball double length legs for Sean from season 7 to 10:14,0.797170401
Google,The Chargers placed him on injured reserve after he had season-ending surgery.,2,0,twenties,male,indian,en,,12,TRUE,FALSE,common_voice_en_22321420.mp3,the charges placed him on injured reserve after he had season-ending surgery,0.96695894
Google,South Lincolnshire Enterprise Agency was based there.,2,0,twenties,male,indian,en,,7,TRUE,FALSE,common_voice_en_23606150.mp3,call Susan spier Enterprise agency work,0.614393711
Google,The boy felt ill and terribly alone.,3,0,twenties,male,indian,en,,7,TRUE,FALSE,common_voice_en_119023.mp3,the boy felt ill and terribly alone,0.958933473
Google,He has a degree in law from the National Autonomous University of Mexico.,2,1,twenties,male,indian,en,,13,TRUE,FALSE,common_voice_en_19783246.mp3,he has a degree in law from the national autonomous University of Mexico,0.94284451
Google,Sid's girl-chasing persona was fully reinstated for subsequent films.,2,1,twenties,female,indian,en,,9,TRUE,FALSE,common_voice_en_22448885.mp3,set girl chasing Persona Wars fully reinstated for subsequent Slims,0.801854968
Google,"After many years of failed promises, investors began to feel disillusionment.",2,0,twenties,male,indian,en,,11,TRUE,FALSE,common_voice_en_18666216.mp3,after many years of failed promises investors began to feel disillusionment,0.975622177
Google,Elena will be late.,2,0,twenties,male,indian,en,,4,TRUE,FALSE,common_voice_en_18075506.mp3,Elena will be late,0.928969562
Google,At the time the Grand Mosque was being renovated by the Saudi Binladin Group.,2,0,thirties,male,indian,en,,14,TRUE,FALSE,common_voice_en_18675626.mp3,at the time the Grand Mosque was being renovated by the Saudi binladin group,0.981569886
Google,In many cases it can be seen via gonioscopy.,2,0,thirties,male,indian,en,,9,TRUE,FALSE,common_voice_en_22047623.mp3,in many cases it can be seen by a bonus coffee,0.912497282
Google,Within each ascocarp are several asci.,2,0,twenties,male,indian,en,,6,TRUE,FALSE,common_voice_en_23524805.mp3,within each task. I'll schedule the sky,0.669991195
Google,Many financial institutions have regional offices located in downtown Greenville.,2,0,teens,male,indian,en,,10,TRUE,FALSE,common_voice_en_21767765.mp3,many financial institutions have Regional offices located in downtown Greenville,0.961887002
Google,And a new contract goes with it.,3,0,thirties,male,indian,en,,7,TRUE,FALSE,common_voice_en_134510.mp3,add a new contract goes with it,0.922149956
Google,The red flowers are attractive to hummingbirds and butterflies.,2,0,twenties,male,indian,en,,9,TRUE,FALSE,common_voice_en_19311641.mp3,the reptiles that are connected to hummingbirds and butterflies,0.908129156
Google,"At the party, McPherson arrests Laura for the murder of Diane Redfern.",2,0,twenties,male,indian,en,,12,TRUE,FALSE,common_voice_en_23308838.mp3,and the party not person Laura for the murder of Diane Redford,0.846094131
Google,These measurements are used to define gravity anomalies.,2,1,twenties,male,indian,en,,8,TRUE,FALSE,common_voice_en_22290484.mp3,these measurements are used to define gravity,0.767615676
Google,Its members get no payment for expenses incurred and time spent at emergencies.,2,0,twenties,male,indian,en,,13,TRUE,FALSE,common_voice_en_22793238.mp3,its members get no payments for expenses incurred and time spent at emergencies,0.901648521
Google,But still it was a huge step forward for education in Russia.,2,0,twenties,female,indian,en,,12,TRUE,FALSE,common_voice_en_22448776.mp3,but still it was a huge step forward for education in Russia,0.944806874
Google,The Swiss nicknamed him The Rock.,2,0,twenties,male,indian,en,,6,TRUE,FALSE,common_voice_en_19312665.mp3,the Swiss nickname film,0.78076148
Google,"Via the Saint Francis River, it is part of the Mississippi River watershed.",2,0,twenties,male,indian,en,,13,TRUE,FALSE,common_voice_en_20603296.mp3,Brad doesn't want to see what it is part of the Mississippi River watershed,0.817071855
Google,Syntopy is a special case of sympatry.,2,0,twenties,male,indian,en,,7,TRUE,FALSE,common_voice_en_23663324.mp3,into pieces special case of sympatric,0.850943565
Google,"Please, be humble.",2,0,twenties,male,indian,en,,3,TRUE,FALSE,common_voice_en_17776526.mp3,please be humble,0.946647227
Google,You can also buy single issues directly from Mslexia and on their website.,2,0,fifties,male,indian,en,,13,TRUE,FALSE,common_voice_en_19758351.mp3,you can also buy single issues directly from Alexia and on their website,0.940588236
Google,The oldest settlements in Fairfax County were along the Potomac River.,2,0,twenties,male,indian,en,,11,TRUE,FALSE,common_voice_en_22127487.mp3,the oldest settlements in Fairfax County,0.810414255
Google,Tennant was also in charge of the Marlboro account and invented the Marlboro Man.,2,0,twenties,male,indian,en,,14,TRUE,FALSE,common_voice_en_22312750.mp3,and I'm going to also in charge of the accountant in Mandarin,0.857300103
Google,"However, by turbo engines were becoming faster, more reliable and easier to drive.",10,2,twenties,male,indian,en,,13,TRUE,FALSE,common_voice_en_20283909.mp3,I will buy you double engines were becoming faster more reliable and easy to drive,0.740620673
Google,Disabled accessible rooms are available.,2,0,twenties,male,indian,en,,5,TRUE,FALSE,common_voice_en_19137014.mp3,disabled accessible rooms are available,0.959691882
Google,"A price was put on his head, but he managed to escape to England.",2,0,twenties,male,indian,en,,14,TRUE,FALSE,common_voice_en_22319567.mp3,a price or sport on his head but he managed to escape to England,0.832540929
Google,Samantha Cameron's family own the large Yorkshire estate called Sutton Park.,2,1,twenties,male,indian,en,,11,TRUE,FALSE,common_voice_en_19700136.mp3,Samantha Cameron's family owned a large Yorkshire State call Sutton park,0.771384954
Google,It is known for its large shipyard.,2,0,twenties,female,indian,en,,7,TRUE,FALSE,common_voice_en_18733169.mp3,it is known for its large Shipyard,0.915574908
Google,He was respected and admired as a model teacher-scholar.,2,1,twenties,female,indian,en,,9,TRUE,FALSE,common_voice_en_18723876.mp3,he was respected and admired as model teachers color,0.92099613
Google,"The non-residential buildings are a kindergarten, Community Hall and Fire Station.",2,0,thirties,male,indian,en,,11,TRUE,FALSE,common_voice_en_21426041.mp3,the non-residential buildings are a kindergarten Community Hall and fire station,0.932711422
Google,He also had a long tenure as the frontman of hard rock band Talisman.,2,0,twenties,female,indian,en,,14,TRUE,FALSE,common_voice_en_22406118.mp3,he always had a long tenure as the frontman of hotdog band Charlotte,0.860184908
Google,The team was mostly derided or ignored by the New York City media.,2,0,twenties,male,indian,en,,13,TRUE,FALSE,common_voice_en_22773396.mp3,the team was mostly delighted or ignored by the New York City media,0.917043924
Google,He won many awards during his career.,2,0,twenties,male,indian,en,,7,TRUE,FALSE,common_voice_en_22319736.mp3,he won many awards during his career,0.982557297
Google,It was once the subject of rivalry between Victorian gardeners in England.,2,1,twenties,male,indian,en,,12,TRUE,FALSE,common_voice_en_22277943.mp3,what is the subject of Victorian England,0.783975601
Google,Activists claim the pipeline through the Baltic Sea is leaking.,2,1,twenties,male,indian,en,,10,TRUE,FALSE,common_voice_en_176390.mp3,at least clean the pipeline through the Baltic Sea is flaking,0.787209153
Google,The first European settler in Potton township was Nicholas Austin.,2,0,thirties,male,indian,en,,10,TRUE,FALSE,common_voice_en_22095311.mp3,the first European ships are in Fulton Township was Nicholas Osteen,0.850065172
Google,The plan was cancelled due to a popular resistance headed by Count Louis Sparre.,2,0,thirties,male,indian,en,,14,TRUE,FALSE,common_voice_en_22961313.mp3,the plan was canceled due to a popular resistance headed by County Louis Park,0.805833995
Google,He comes from an aristocratic family from the region of Piedmont in Italy.,2,0,twenties,female,indian,en,,13,TRUE,FALSE,common_voice_en_22533180.mp3,he comes from an aristocratic family from the region of Piedmont in Italy,0.961627007
Google,"""The Methodist Publishing House"".",2,1,twenties,female,indian,en,,4,TRUE,FALSE,common_voice_en_21934583.mp3,the Methodist Publishing House,0.961279035
Google,But I believe she’ll turn out all right yet.,2,0,twenties,female,indian,en,,9,TRUE,FALSE,common_voice_en_21678465.mp3,but I believe she will turn out all right yet,0.838660717
Google,The division covers the vast northern outback of South Australia.,2,0,twenties,male,indian,en,,10,TRUE,FALSE,common_voice_en_23596240.mp3,the decision to walk North and South Australia,0.794273615
Google,"However I am dressed, I shall still be Sancho Panza.",2,0,fifties,male,indian,en,,10,TRUE,FALSE,common_voice_en_17416348.mp3,however and rest I shall still be Sancho Panza,0.88632983
Google,The owner of the dwelling was not amused.,3,0,thirties,female,indian,en,,8,TRUE,FALSE,common_voice_en_215392.mp3,the owner of the dwelling was not amused,0.921105027
Google,You could go for a brisk walk up Constitution Hill or something.,2,0,twenties,female,malaysia,en,,12,TRUE,FALSE,common_voice_en_18485218.mp3,you should go to a preschool Constitution Hill or something,0.817041755
Google,The Chickasaw National Recreation Area preserves partially forested hills of south-central Oklahoma near Sulphur.,2,0,twenties,female,malaysia,en,,14,TRUE,FALSE,common_voice_en_19642057.mp3,the Chickasaw National Recreation Area Preserve specially for restitution of South Central Oklahoma yourself over,0.865352392
Google,The unincorporated community of Cherry is located within Cherry Township.,2,0,teens,male,malaysia,en,,10,TRUE,FALSE,common_voice_en_18701654.mp3,the unincorporated community of cherry is located within Cherry Township,0.939507484
Google,May I sit down?,2,1,twenties,male,malaysia,en,,4,TRUE,FALSE,common_voice_en_1137939.mp3,may I sit down,0.987629056
Google,"The dorsum is brown, with a yellow streak on each side of the neck.",2,0,twenties,male,malaysia,en,,14,TRUE,FALSE,common_voice_en_20288302.mp3,the Delsym is brown with a yellow streak on each side of the neck,0.897464633
Google,The name Monona is of American Indian origin.,2,0,twenties,female,malaysia,en,,8,TRUE,FALSE,common_voice_en_18684032.mp3,the name the Moana is of American Indian origin,0.839943469
Google,Fabian does not like pepper.,2,0,fourties,male,malaysia,en,,5,TRUE,FALSE,common_voice_en_17896795.mp3,Fabian does not like pepper,0.935206532
Google,What was she to do?,2,0,twenties,female,malaysia,en,,5,TRUE,FALSE,common_voice_en_17361490.mp3,what was she to do,0.945023835
Google,Can you tell me where it hurts?,2,0,twenties,male,malaysia,en,,7,TRUE,FALSE,common_voice_en_17285946.mp3,can you tell me what it's hurts,0.883821905
Google,Lettermore island is in two halves.,2,0,twenties,male,malaysia,en,,6,TRUE,FALSE,common_voice_en_19046651.mp3,Livermore island is into house,0.935656548
Google,Thirty-two Turkish tourists took a trip to a turkey farm.,2,0,twenties,female,malaysia,en,,10,TRUE,FALSE,common_voice_en_18447265.mp3,love you too talk to you tomorrow just took a trip to a Jackie phone,0.649958968
Google,He briefly considered relocating to Montevideo or Buenos Aires.,2,1,thirties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_20531406.mp3,he briefly considered getting to Montevideo,0.871643543
Google,Their music combined funk rhythms and dissonant guitar riffs.,3,0,twenties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_19680033.mp3,combine fun greetings and listening guitar riffs,0.664824665
Google,She is one of the most awarded artist in history.,2,0,thirties,female,malaysia,en,,10,TRUE,FALSE,common_voice_en_20309132.mp3,,0
Google,"My hobby is genealogy, or family history.",2,0,twenties,female,malaysia,en,,7,TRUE,FALSE,common_voice_en_18485233.mp3,my hobby is genealogy or family history,0.961881936
Google,"I think it came in a long, red box.",2,0,twenties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_17291462.mp3,I didn't came in a long box,0.745995641
Google,As if I would talk on such a subject!,2,0,twenties,female,malaysia,en,,9,TRUE,FALSE,common_voice_en_18447373.mp3,as if I would talk on such a subject,0.957399368
Google,Once again the songwriter in her felt the need to produce and sing.,2,0,thirties,female,malaysia,en,,13,TRUE,FALSE,common_voice_en_20309243.mp3,the song,0.834759474
Google,He tried to persuade her with a rather artificial argument,2,0,twenties,female,malaysia,en,,10,TRUE,FALSE,common_voice_en_18447273.mp3,tried to persuade her with the Raza artificial argument,0.826001406
Google,"Hey look, a flying pig!",2,0,twenties,male,malaysia,en,,5,TRUE,FALSE,common_voice_en_17252814.mp3,I love the Flying Pig,0.669377685
Google,Jack was drafted to do his duty in Korea for ten months.,2,0,twenties,female,malaysia,en,,12,TRUE,FALSE,common_voice_en_18684031.mp3,Jack Lester all set to do his duty in Korea for 10 months,0.790531814
Google,No wonder this vanilla yogurt tastes disgusting: Its eat-by date was last year.,2,0,twenties,female,malaysia,en,,13,TRUE,FALSE,common_voice_en_17361492.mp3,no wonder this funny thing is it by Voice last year,0.877244055
Google,Delete this file.,2,0,fifties,male,malaysia,en,,3,TRUE,FALSE,common_voice_en_17885588.mp3,delete this file,0.827964783
Google,Girard is served by the Jayton-Girard Independent School District.,2,0,fifties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_23149627.mp3,Jared is served by the Jason Garrett Independent School District,0.897976518
Google,I'm going with Clara to buy some pillows and bolsters.,2,0,fourties,male,malaysia,en,,10,TRUE,FALSE,common_voice_en_17896793.mp3,I'm going to the Cairo to buy some pillows and bolsters,0.93939805
Google,The band released two demos under this name.,2,0,twenties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_19792425.mp3,the band released under this name,0.867971182
Google,"For example, in his first album, Freak Out!",2,1,twenties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_19680032.mp3,for example in his first album freak out,0.944604993
Google,I passed away and left them to it.,2,0,twenties,female,malaysia,en,,8,TRUE,FALSE,common_voice_en_18485263.mp3,he passed away and left them to it,0.880222797
Google,"Nice, genial, jolly.",2,0,twenties,male,malaysia,en,,3,TRUE,FALSE,common_voice_en_17252813.mp3,Janelle jolly,0.643674374
Google,The mines had been ran by the city council.,2,0,fourties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_17896085.mp3,the mines have been ran by the city council,0.949190557
Google,The boy shook his head.,2,0,thirties,female,malaysia,en,,5,TRUE,FALSE,common_voice_en_1466772.mp3,the boys,0.759320855
Google,The cannibal was looking for another victim to appease his appetite.,2,1,fifties,male,malaysia,en,,11,TRUE,FALSE,common_voice_en_17885610.mp3,I was looking for another piece is apathy,0.615840852
Google,"When the carpet and the curtains caught fire, it was getting warm.",2,0,twenties,female,malaysia,en,,12,TRUE,FALSE,common_voice_en_184404.mp3,when the cops caught fire it was getting warm,0.739069223
Google,"One man's loss, is another man's gain.",2,0,twenties,male,malaysia,en,,7,TRUE,FALSE,common_voice_en_17252868.mp3,Wyman's loss is another man's gain,0.831156254
Google,Spring Prairie was originally called Franklin.,2,0,twenties,male,malaysia,en,,6,TRUE,FALSE,common_voice_en_19802543.mp3,prayer was originally Kirk Franklin,0.930753529
Google,Longtime white residents also tried to force the poor black residents out of town.,2,0,twenties,male,malaysia,en,,14,TRUE,FALSE,common_voice_en_19120808.mp3,longtime white President also try to force the four bread resident of of town,0.889107347
Google,The rings are plucked in a downward motion to produce tinkling sounds.,2,0,fourties,male,malaysia,en,,12,TRUE,FALSE,common_voice_en_21883549.mp3,the Rings are plugged in a tonne what motion to produce tinkling sounds,0.841567039
Google,Many different classes of statistical tests have been considered in the literature.,2,0,fourties,male,malaysia,en,,12,TRUE,FALSE,common_voice_en_17896118.mp3,many different classes of statistical tests have been considered in the literature,0.897164106
Google,Florida had provided refuge for both planters and slaves during the American Revolution.,2,1,twenties,male,malaysia,en,,13,TRUE,FALSE,common_voice_en_22975073.mp3,Toyota had provided refuge for both Panthers and slaves during the American Revolution,0.91169256
Google,"Before becoming a playwright, Acito was a novelist and journalist.",2,1,fifties,male,malaysia,en,,10,TRUE,FALSE,common_voice_en_23149708.mp3,before becoming a playwright a Cheeto was a novelist and journalist,0.976640761
Google,He was not able to find the words for his feelings.,2,0,twenties,male,malaysia,en,,11,TRUE,FALSE,common_voice_en_18224206.mp3,,0
Google,We need grain to keep our mules healthy.,2,1,twenties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_1639339.mp3,we need grain to keep our meals healthy,0.908051372
Google,I wish to see her.,2,0,twenties,male,malaysia,en,,5,TRUE,FALSE,common_voice_en_1639347.mp3,I wish to see that,0.844375491
Google,The name given in Spain and Portugal.,2,0,fourties,male,malaysia,en,,7,TRUE,FALSE,common_voice_en_17896120.mp3,the name given in Spain and Portugal,0.962470829
Google,Russell's initial tests measured un-notched samples.,2,0,fourties,male,malaysia,en,,6,TRUE,FALSE,common_voice_en_19439173.mp3,Russell's initial tests measured unnoticed temples,0.881600857
Google,"I want my garden to be filled with roses, petunias and passion flowers.",2,1,twenties,female,malaysia,en,,13,TRUE,FALSE,common_voice_en_17361474.mp3,what's my Guns N Roses genius and fishing poles,0.927473605
Google,Mosconi had two older sisters and two younger brothers.,2,0,fourties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_18979675.mp3,Moscone two older sisters and two younger brothers,0.912450314
Google,The company is mostly known through its Sherwin-Williams Paints line.,2,0,fourties,female,malaysia,en,,10,TRUE,FALSE,common_voice_en_22273794.mp3,the company is mostly known through its Sherwin-Williams paints line,0.917103648
Google,I'll catch a bus.,2,0,fifties,male,malaysia,en,,4,TRUE,FALSE,common_voice_en_17885592.mp3,I'll catch a bus,0.979464412
Google,This is the first use of a talk box by Pink Floyd.,2,1,twenties,male,malaysia,en,,12,TRUE,FALSE,common_voice_en_19680031.mp3,is this the first use of a talkbox by Pink Floyd,0.791385293
Google,Many challenges involve falling into water or mud on failure.,2,0,fifties,male,malaysia,en,,10,TRUE,FALSE,common_voice_en_22967246.mp3,many challenge involves falling into water or mud on failure,0.831219673
Google,"A male will use ""soft squeak calls and tail-lashing"" to signal the female.",2,0,twenties,male,malaysia,en,,13,TRUE,FALSE,common_voice_en_19792444.mp3,email you use soft sweet called and tail action,0.720696032
Google,"The increasingly urbanized ""Kathmandu"" and ""Pokhara"" valleys fall within the Hill region.",2,0,fourties,female,malaysia,en,,12,TRUE,FALSE,common_voice_en_22273860.mp3,the increasingly urbanized Kathmandu and Pokhara Valley's fall within the hill region,0.949463129
Google,The cistern was malfunctioning.,2,0,twenties,female,malaysia,en,,4,TRUE,FALSE,common_voice_en_1280839.mp3,the cistern was malfunctioning,0.942887425
Google,"After World War One, the yeshivah moved from Slutsk to Kletsk in Belarus.",2,1,twenties,male,malaysia,en,,13,TRUE,FALSE,common_voice_en_19680110.mp3,after World War 1 to get Siva moved from slot to kids in Belarus,0.889073074
Google,Because the crystal was dirty.,3,0,teens,male,malaysia,en,,5,TRUE,FALSE,common_voice_en_138713.mp3,because the crystal was dirty,0.957109451
Google,Being with him alone made her feel uncomfortable.,2,0,twenties,female,malaysia,en,,8,TRUE,FALSE,common_voice_en_184406.mp3,being with him alone made her feel uncomfortable,0.983329773
Google,Day's version was also issued as a single.,2,0,thirties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_20531448.mp3,what should I sing,0.374479413
Google,"It shouldn't be displayed on any book pages, or should it?",2,0,twenties,female,malaysia,en,,11,TRUE,FALSE,common_voice_en_17361469.mp3,shouldn't be displayed on any Bridges,0.882492304
Google,The store walls were lined with colored frocks.,2,0,fourties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_17897880.mp3,the star walls were lined with colored frogs,0.864205718
Google,Pietradefusi hosts is a Cinema Festival in September.,2,1,thirties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_20531417.mp3,piatek if you see horse is a cinema Festival in September,0.875469267
Google,I think I might have gotten a bit bored on that project.,2,0,twenties,female,malaysia,en,,12,TRUE,FALSE,common_voice_en_18447286.mp3,I think I might have gotten a bit going on that project,0.973757923
Google,Medulin's economy is based on tourism.,2,0,twenties,female,malaysia,en,,6,TRUE,FALSE,common_voice_en_20397778.mp3,Netherlands economy is based on tourism,0.961072624
Google,"Thus, kings can be removed immediately to the Foundation.",2,0,twenties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_19680112.mp3,does King's can be removed immediately with Foundation,0.791907847
Google,Shirt numbers became quickly associated with a certain position.,2,0,fourties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_19726691.mp3,shut numbers became quickly associated with a certain position,0.914273024
Google,Where did they come from?,2,1,thirties,female,malaysia,en,,5,TRUE,FALSE,common_voice_en_1466786.mp3,where did he come from,0.879321873
Google,He resigned from office when questions arose about his residency in Shreveport.,2,1,fourties,male,malaysia,en,,12,TRUE,FALSE,common_voice_en_18979671.mp3,he resign from office when questions arose about his residency at Shreveport,0.944877207
Google,Mighty oaks from tiny acorns grow.,2,0,fourties,male,malaysia,en,,6,TRUE,FALSE,common_voice_en_17928073.mp3,Mighty Oaks from Tiny acorns grow,0.98392421
Google,I had no idea.,2,0,fourties,male,malaysia,en,,4,TRUE,FALSE,common_voice_en_17896076.mp3,I had no idea,0.940939188
Google,"However, his interests are broader.",2,0,twenties,female,malaysia,en,,5,TRUE,FALSE,common_voice_en_18684071.mp3,but his interest a brother,0.798913658
Google,These quick little joys of hers were sources of joy to him.,2,1,twenties,male,malaysia,en,,12,TRUE,FALSE,common_voice_en_18330156.mp3,describe four sources of joy to him,0.771417677
Google,However Charlotte was mainly very happy in her marriage.,2,0,twenties,male,malaysia,en,,9,TRUE,FALSE,common_voice_en_19802546.mp3,Olivier Giroud was mainly very happy in her marriage,0.923806727
Google,I was shocked.,2,1,twenties,female,malaysia,en,,3,TRUE,FALSE,common_voice_en_18447275.mp3,a shot,0.439509392
Google,Link and Tetra rise to the surface as the King and Hyrule are submerged.,2,0,twenties,male,malaysia,en,,14,TRUE,FALSE,common_voice_en_19792442.mp3,Lincoln Tetra rise to the surface as king and Haru lost Moon,0.823349178
Google,"Well, spit it out!",2,0,twenties,female,malaysia,en,,4,TRUE,FALSE,common_voice_en_18485188.mp3,,0
Google,The big red apple fell to the ground.,2,0,fifties,male,malaysia,en,,8,TRUE,FALSE,common_voice_en_17885614.mp3,the big red apple fell to the ground,0.983912826
Google,You say the race is not always to the swift.,2,0,twenties,female,malaysia,en,,10,TRUE,FALSE,common_voice_en_18485216.mp3,you say the race is not always to the Swift,0.933492661
Google,Asakusa Shrine is part of a larger grouping of sacred buildings in the area.,2,0,thirties,female,philippines,en,,14,TRUE,FALSE,common_voice_en_19684294.mp3,at the closest Shrine is part of a larger grouping of sacred buildings in the area,0.965115666
Google,Many took to higher ground in current-day Downtown.,2,0,twenties,male,philippines,en,,8,TRUE,FALSE,common_voice_en_21216673.mp3,Manito to Higher Ground in charity downtown,0.803345144
Google,He enabled us to finish second last season when nobody expected us to.,2,0,twenties,other,philippines,en,,13,TRUE,FALSE,common_voice_en_22007286.mp3,second last season when nobody expected us to,0.868896782
Google,The Canal Branch administered Canada's canal system and undertook new construction as required.,2,0,teens,male,philippines,en,,13,TRUE,FALSE,common_voice_en_22322083.mp3,Tucanos Branch administered Canada's Canal system another two-year construction as required,0.836933315
Google,"Some cultivars, such as 'Bradford', are particularly susceptible to storm damage.",2,1,teens,male,philippines,en,,11,TRUE,FALSE,common_voice_en_18841316.mp3,some creative artists such as Bradford are particularly susceptible to storm damage,0.909467161
Google,Wildlife found in the park includes a wide variety of mammals.,2,0,fifties,male,philippines,en,,11,TRUE,FALSE,common_voice_en_22165923.mp3,Wildlife found in the park,0.951392531
Google,Between vowels short consonants were lenited.,2,0,twenties,other,philippines,en,,6,TRUE,FALSE,common_voice_en_21949199.mp3,between Bells fart continents relented,0.667526484
Google,"These effects are gradual, developing over several days.",2,0,twenties,male,philippines,en,,8,TRUE,FALSE,common_voice_en_19843831.mp3,these effects are Gadwall developing over several days,0.958571017
Google,What else am I to do?,2,0,thirties,male,philippines,en,,6,TRUE,FALSE,common_voice_en_17776209.mp3,what else am I to do,0.987628996
Google,The direction opposite of the nadir is the zenith.,2,0,teens,male,philippines,en,,9,TRUE,FALSE,common_voice_en_22264629.mp3,the direction opposite of the another is the Sun,0.949621916
Google,Kidd particularly credits Chesley Bonestell and Norman Rockwell as his most formative influences.,2,0,twenties,male,philippines,en,,13,TRUE,FALSE,common_voice_en_21216716.mp3,kid particularly credits Chesney Boston and Norman Rockwell most formative influences,0.887179017
Google,The tree trunks symbolise the importance of forestry and the sawmills in the municipality.,2,0,fourties,male,philippines,en,,14,TRUE,FALSE,common_voice_en_23427516.mp3,the tree trunk symbolize the importance of Forestry in the Sawmills in the municipality,0.892546594
Google,"Another device used in tacheometry is the ""subtense bar"".",2,0,twenties,other,philippines,en,,9,TRUE,FALSE,common_voice_en_23657539.mp3,another device used in takilma tree is the substance for,0.904442608
Google,This concludes Christ's message.,2,1,teens,male,philippines,en,,4,TRUE,FALSE,common_voice_en_18851751.mp3,this concludes Chris messages,0.945121348
Google,You were going to go out and conquer the world!,2,0,twenties,female,philippines,en,,10,TRUE,FALSE,common_voice_en_15649.mp3,he was going to go out and conquer the world,0.927694976
Google,The only point at issue was the precise line of the borders.,2,0,twenties,male,philippines,en,,12,TRUE,FALSE,common_voice_en_19843805.mp3,the only part of the issue was the precise line of the borders,0.855563164
Google,"Its motto is ""Amore Sitis Uniti"", Latin for ""Be United in Love"".",2,0,twenties,male,philippines,en,,12,TRUE,FALSE,common_voice_en_19727706.mp3,Ace motel in Amarillo city school,0.495401174
Google,Thomas was left paralyzed from the chest down.,2,0,twenties,female,philippines,en,,8,TRUE,FALSE,common_voice_en_18922223.mp3,Thomas was left paralyzed from the chest down,0.919460416
Google,It is directed by Rajesh Touchriver.,2,1,thirties,male,philippines,en,,6,TRUE,FALSE,common_voice_en_18674046.mp3,it is directed by Rajesh. River,0.893362939
Google,Many air arms however continued to operate target tugs on their own behalf.,2,0,twenties,female,philippines,en,,13,TRUE,FALSE,common_voice_en_18922200.mp3,many are arms however continue to operate Target thugs on their own behalf,0.866532564
Google,Gestir are signed to Tutl Records in the Faroe Islands.,2,0,twenties,male,philippines,en,,10,TRUE,FALSE,common_voice_en_20114573.mp3,mix Tierra a side records in the Faroe Islands,0.733303666
Google,I'm just sitting around watching a video at the moment.,2,0,fourties,male,philippines,en,,10,TRUE,FALSE,common_voice_en_17281027.mp3,I'm just sitting around watching a video at the moment,0.989395142
Google,"De Mortimer's tenant was another Norman, Ralph Bluet.",2,1,teens,male,philippines,en,,8,TRUE,FALSE,common_voice_en_22264766.mp3,did Mortimer standard was another nerve man Ralph Lewis,0.747394323
Google,Ribbonfish possess all the characteristics of fish living at very great depths.,2,1,teens,male,philippines,en,,12,TRUE,FALSE,common_voice_en_18841484.mp3,ribbon fish possess all the characteristics of fish living at very great clips,0.914615631
